id,date,prcp,tmin
BRM00083344,2014-06-23,NA,NA
BRM00083344,2014-06-24,NA,NA
BRM00083344,2014-06-25,NA,NA
BRM00083344,2014-06-26,NA,NA
BRM00083344,2014-06-27,NA,NA
BRM00083344,2014-06-28,NA,NA
BRM00083344,2014-06-29,NA,NA
BRM00083344,2014-06-30,NA,NA
BRM00083344,2014-07-01,NA,NA
BRM00083344,2014-07-02,NA,NA
BRM00083344,2014-07-03,NA,128
BRM00083344,2014-07-04,NA,NA
BRM00083344,2014-07-05,NA,NA
BRM00083344,2014-07-06,NA,NA
BRM00083344,2014-07-07,NA,NA
BRM00083344,2014-07-08,NA,NA
BRM00083344,2014-07-09,NA,NA
BRM00083344,2014-07-10,NA,NA
BRM00083344,2014-07-11,NA,NA
BRM00083344,2014-07-12,NA,NA
BRM00083344,2014-07-13,NA,NA
BRM00083344,2014-07-14,NA,NA
BRM00083344,2014-07-15,NA,NA
BRM00083344,2014-07-16,NA,NA
BRM00083344,2014-07-17,NA,NA
BRM00083344,2014-07-18,NA,NA
BRM00083344,2014-07-19,NA,NA
BRM00083344,2014-07-20,NA,NA
BRM00083344,2014-07-21,NA,NA
BRM00083344,2014-07-22,NA,NA
BRM00083344,2014-07-23,NA,NA
BRM00083344,2014-07-24,NA,NA
BRM00083344,2014-07-25,NA,NA
BRM00083344,2014-07-26,NA,NA
BRM00083344,2014-07-27,NA,NA
BRM00083344,2014-07-28,NA,NA
BRM00083344,2014-07-29,NA,NA
BRM00083344,2014-07-30,NA,NA
BRM00083344,2014-07-31,NA,NA
BRM00083344,2014-09-01,NA,NA
BRM00083344,2014-09-02,NA,NA
BRM00083344,2014-09-03,NA,NA
BRM00083344,2014-09-04,NA,NA
BRM00083344,2014-09-05,NA,NA
BRM00083344,2014-09-06,NA,NA
BRM00083344,2014-09-07,NA,NA
BRM00083344,2014-09-08,NA,NA
BRM00083344,2014-09-09,NA,NA
BRM00083344,2014-09-10,NA,NA
BRM00083344,2014-09-11,NA,NA
BRM00083344,2014-09-12,NA,NA
BRM00083344,2014-09-13,NA,NA
BRM00083344,2014-09-14,NA,NA
BRM00083344,2014-09-15,NA,NA
BRM00083344,2014-09-16,NA,NA
BRM00083344,2014-09-17,NA,NA
BRM00083344,2014-09-18,NA,NA
BRM00083344,2014-09-19,NA,NA
BRM00083344,2014-09-20,NA,NA
BRM00083344,2014-09-21,NA,NA
BRM00083344,2014-09-22,NA,NA
BRM00083344,2014-09-23,NA,132
BRM00083344,2014-09-24,NA,NA
BRM00083344,2014-09-25,NA,NA
BRM00083344,2014-09-26,NA,NA
BRM00083344,2014-09-27,NA,NA
BRM00083344,2014-09-28,NA,NA
BRM00083344,2014-09-29,NA,154
BRM00083344,2014-09-30,NA,NA
