id,date,prcp,tmin
RSM00037004,2013-12-14,NA,NA
RSM00037004,2013-12-15,NA,NA
RSM00037004,2013-12-16,NA,NA
RSM00037004,2013-12-17,NA,NA
RSM00037004,2013-12-18,NA,-20
RSM00037004,2013-12-19,NA,NA
RSM00037004,2013-12-20,NA,0
RSM00037004,2013-12-21,NA,18
RSM00037004,2013-12-22,NA,34
RSM00037004,2013-12-23,NA,25
RSM00037004,2013-12-24,NA,NA
RSM00037004,2013-12-25,NA,11
RSM00037004,2013-12-26,NA,40
RSM00037004,2013-12-27,NA,NA
RSM00037004,2013-12-28,NA,41
RSM00037004,2013-12-29,NA,47
RSM00037004,2013-12-30,NA,NA
RSM00037004,2013-12-31,NA,-2
RSM00037004,2014-01-01,NA,NA
RSM00037004,2014-01-02,NA,8
RSM00037004,2014-01-03,NA,NA
RSM00037004,2014-01-04,NA,16
RSM00037004,2014-01-05,NA,28
RSM00037004,2014-01-06,NA,60
RSM00037004,2014-01-07,NA,NA
RSM00037004,2014-01-08,NA,21
RSM00037004,2014-01-09,NA,51
RSM00037004,2014-01-10,NA,84
RSM00037004,2014-01-11,NA,NA
RSM00037004,2014-01-12,NA,NA
RSM00037004,2014-01-13,NA,NA
RSM00037004,2014-01-14,NA,16
RSM00037004,2014-01-15,NA,-4
RSM00037004,2014-01-16,NA,56
RSM00037004,2014-01-17,NA,NA
RSM00037004,2014-01-18,NA,45
RSM00037004,2014-01-19,NA,NA
RSM00037004,2014-01-20,NA,NA
RSM00037004,2014-01-21,249,59
RSM00037004,2014-01-22,89,NA
RSM00037004,2014-01-23,64,NA
RSM00037004,2014-01-24,NA,NA
RSM00037004,2014-01-25,NA,-38
RSM00037004,2014-01-26,NA,0
RSM00037004,2014-01-27,NA,64
RSM00037004,2014-01-28,NA,NA
RSM00037004,2014-01-29,NA,NA
RSM00037004,2014-01-30,NA,NA
RSM00037004,2014-01-31,NA,NA
RSM00037004,2014-02-01,NA,-79
RSM00037004,2014-02-02,NA,-55
RSM00037004,2014-02-03,NA,-36
RSM00037004,2014-02-04,NA,-10
RSM00037004,2014-02-05,NA,-32
RSM00037004,2014-02-06,NA,-22
RSM00037004,2014-02-07,NA,-9
RSM00037004,2014-02-08,NA,41
RSM00037004,2014-02-09,NA,75
RSM00037004,2014-02-10,NA,82
RSM00037004,2014-02-11,NA,NA
RSM00037004,2014-02-12,NA,NA
RSM00037004,2014-02-13,NA,56
RSM00037004,2014-02-14,NA,63
RSM00037004,2014-02-15,NA,78
RSM00037004,2014-02-16,NA,59
RSM00037004,2014-02-17,NA,73
RSM00037004,2014-02-18,10,NA
RSM00037004,2014-02-19,NA,20
RSM00037004,2014-02-20,NA,80
RSM00037004,2014-02-21,NA,NA
RSM00037004,2014-02-22,NA,NA
RSM00037004,2014-02-23,NA,17
RSM00037004,2014-02-24,NA,NA
RSM00037004,2014-02-25,NA,75
RSM00037004,2014-02-26,NA,78
RSM00037004,2014-02-27,NA,75
RSM00037004,2014-02-28,NA,NA
RSM00037004,2014-03-01,NA,64
RSM00037004,2014-03-02,NA,67
RSM00037004,2014-03-03,NA,NA
RSM00037004,2014-03-04,NA,90
RSM00037004,2014-03-05,NA,NA
RSM00037004,2014-03-06,NA,82
RSM00037004,2014-03-07,13,NA
RSM00037004,2014-03-08,NA,61
RSM00037004,2014-03-09,NA,81
RSM00037004,2014-03-10,NA,NA
RSM00037004,2014-03-11,NA,30
RSM00037004,2014-03-12,201,41
RSM00037004,2014-03-13,NA,NA
RSM00037004,2014-03-14,NA,25
RSM00037004,2014-03-15,NA,83
RSM00037004,2014-03-16,NA,NA
RSM00037004,2014-03-17,NA,NA
RSM00037004,2014-03-18,79,NA
RSM00037004,2014-03-19,NA,38
RSM00037004,2014-03-20,NA,NA
RSM00037004,2014-03-21,NA,NA
RSM00037004,2014-03-22,NA,45
RSM00037004,2014-03-23,NA,41
RSM00037004,2014-03-24,NA,51
RSM00037004,2014-03-25,NA,82
RSM00037004,2014-03-26,NA,101
RSM00037004,2014-03-27,NA,NA
RSM00037004,2014-03-28,NA,83
RSM00037004,2014-03-29,NA,NA
RSM00037004,2014-03-30,NA,-15
RSM00037004,2014-03-31,NA,11
RSM00037004,2014-04-01,NA,NA
RSM00037004,2014-04-02,NA,NA
RSM00037004,2014-04-03,NA,14
RSM00037004,2014-04-04,NA,52
RSM00037004,2014-04-05,NA,NA
RSM00037004,2014-04-06,NA,45
RSM00037004,2014-04-07,NA,41
RSM00037004,2014-04-08,NA,NA
RSM00037004,2014-04-09,NA,61
RSM00037004,2014-04-10,NA,81
RSM00037004,2014-04-11,NA,94
RSM00037004,2014-04-12,NA,112
RSM00037004,2014-04-13,79,NA
RSM00037004,2014-04-14,NA,47
RSM00037004,2014-04-15,NA,64
RSM00037004,2014-04-16,NA,83
RSM00037004,2014-04-17,NA,126
RSM00037004,2014-04-18,NA,135
RSM00037004,2014-04-19,NA,132
RSM00037004,2014-04-20,79,NA
RSM00037004,2014-04-21,NA,78
RSM00037004,2014-04-22,NA,NA
RSM00037004,2014-04-23,NA,NA
RSM00037004,2014-04-24,NA,98
RSM00037004,2014-04-25,NA,121
RSM00037004,2014-04-26,NA,NA
RSM00037004,2014-04-27,NA,NA
RSM00037004,2014-04-28,NA,86
RSM00037004,2014-04-29,NA,119
RSM00037004,2014-04-30,25,NA
RSM00037004,2014-05-01,5,95
RSM00037004,2014-05-02,89,NA
RSM00037004,2014-05-03,NA,99
RSM00037004,2014-05-04,NA,107
RSM00037004,2014-05-05,NA,NA
RSM00037004,2014-05-06,NA,NA
RSM00037004,2014-05-07,NA,116
RSM00037004,2014-05-08,NA,137
RSM00037004,2014-05-09,NA,NA
RSM00037004,2014-05-10,NA,NA
RSM00037004,2014-05-11,NA,142
RSM00037004,2014-05-12,NA,NA
RSM00037004,2014-05-13,NA,NA
RSM00037004,2014-05-14,NA,134
RSM00037004,2014-05-15,NA,148
RSM00037004,2014-05-16,NA,156
RSM00037004,2014-05-17,NA,167
RSM00037004,2014-05-18,NA,NA
RSM00037004,2014-05-19,NA,163
RSM00037004,2014-05-20,30,169
RSM00037004,2014-05-21,NA,165
RSM00037004,2014-05-22,NA,NA
RSM00037004,2014-05-23,NA,150
RSM00037004,2014-05-24,NA,154
RSM00037004,2014-05-25,NA,NA
RSM00037004,2014-05-26,71,175
RSM00037004,2014-05-27,NA,187
RSM00037004,2014-05-28,NA,NA
RSM00037004,2014-05-29,NA,162
RSM00037004,2014-05-30,NA,157
RSM00037004,2014-05-31,NA,194
RSM00037004,2014-06-01,56,185
RSM00037004,2014-06-02,NA,185
RSM00037004,2014-06-03,NA,NA
RSM00037004,2014-06-04,NA,NA
RSM00037004,2014-06-05,NA,186
RSM00037004,2014-06-06,NA,NA
RSM00037004,2014-06-07,NA,182
RSM00037004,2014-06-08,NA,185
RSM00037004,2014-06-09,NA,181
RSM00037004,2014-06-10,NA,181
RSM00037004,2014-06-11,NA,NA
RSM00037004,2014-06-12,NA,161
RSM00037004,2014-06-13,NA,142
RSM00037004,2014-06-14,NA,189
RSM00037004,2014-06-15,NA,NA
RSM00037004,2014-06-16,NA,157
RSM00037004,2014-06-17,NA,NA
RSM00037004,2014-06-18,NA,173
RSM00037004,2014-06-19,NA,204
RSM00037004,2014-06-20,NA,190
RSM00037004,2014-06-21,109,185
RSM00037004,2014-06-22,185,168
RSM00037004,2014-06-23,76,NA
RSM00037004,2014-06-24,NA,168
RSM00037004,2014-06-25,NA,167
RSM00037004,2014-06-26,NA,173
RSM00037004,2014-06-27,NA,NA
RSM00037004,2014-06-28,58,167
RSM00037004,2014-06-29,NA,201
RSM00037004,2014-06-30,NA,211
RSM00037004,2014-07-01,NA,191
RSM00037004,2014-07-02,NA,210
RSM00037004,2014-07-03,NA,192
RSM00037004,2014-07-04,NA,220
RSM00037004,2014-07-05,NA,NA
RSM00037004,2014-07-06,NA,217
RSM00037004,2014-07-07,NA,NA
RSM00037004,2014-07-08,NA,182
RSM00037004,2014-07-09,NA,178
RSM00037004,2014-07-10,NA,173
RSM00037004,2014-07-11,NA,207
RSM00037004,2014-07-12,NA,221
RSM00037004,2014-07-13,NA,NA
RSM00037004,2014-07-14,NA,NA
RSM00037004,2014-07-15,NA,215
RSM00037004,2014-07-16,NA,251
RSM00037004,2014-07-17,NA,NA
RSM00037004,2014-07-18,NA,203
RSM00037004,2014-07-19,NA,NA
RSM00037004,2014-07-20,NA,198
RSM00037004,2014-07-21,NA,213
RSM00037004,2014-07-22,NA,202
RSM00037004,2014-07-23,NA,201
RSM00037004,2014-07-24,NA,NA
RSM00037004,2014-07-25,NA,242
RSM00037004,2014-07-26,NA,237
RSM00037004,2014-07-27,NA,NA
RSM00037004,2014-07-28,NA,241
RSM00037004,2014-07-29,NA,236
RSM00037004,2014-07-30,NA,245
RSM00037004,2014-07-31,NA,237
RSM00037004,2014-08-01,NA,241
RSM00037004,2014-08-02,NA,237
RSM00037004,2014-08-03,NA,281
RSM00037004,2014-08-04,NA,245
RSM00037004,2014-08-05,NA,250
RSM00037004,2014-08-06,NA,NA
RSM00037004,2014-08-07,NA,210
RSM00037004,2014-08-08,NA,205
RSM00037004,2014-08-09,NA,243
RSM00037004,2014-08-10,NA,238
RSM00037004,2014-08-11,NA,214
RSM00037004,2014-08-12,NA,NA
RSM00037004,2014-08-13,NA,208
RSM00037004,2014-08-14,NA,251
RSM00037004,2014-08-15,NA,224
RSM00037004,2014-08-16,NA,NA
RSM00037004,2014-08-17,NA,236
RSM00037004,2014-08-18,NA,238
RSM00037004,2014-08-19,NA,NA
RSM00037004,2014-08-20,NA,217
RSM00037004,2014-08-21,NA,229
RSM00037004,2014-08-22,NA,204
RSM00037004,2014-08-23,NA,195
RSM00037004,2014-08-24,NA,189
RSM00037004,2014-08-25,NA,205
RSM00037004,2014-08-26,NA,224
RSM00037004,2014-08-27,NA,219
RSM00037004,2014-08-28,NA,NA
RSM00037004,2014-08-29,NA,NA
RSM00037004,2014-08-30,NA,200
RSM00037004,2014-08-31,NA,208
RSM00037004,2014-09-01,NA,221
RSM00037004,2014-09-02,NA,200
RSM00037004,2014-09-03,NA,213
RSM00037004,2014-09-04,NA,234
RSM00037004,2014-09-05,NA,223
RSM00037004,2014-09-06,NA,221
RSM00037004,2014-09-07,NA,197
RSM00037004,2014-09-08,NA,206
RSM00037004,2014-09-09,330,187
RSM00037004,2014-09-10,NA,173
RSM00037004,2014-09-11,NA,191
RSM00037004,2014-09-12,NA,NA
RSM00037004,2014-09-13,NA,NA
RSM00037004,2014-09-14,NA,158
RSM00037004,2014-09-15,NA,189
RSM00037004,2014-09-16,NA,NA
RSM00037004,2014-09-17,NA,168
RSM00037004,2014-09-18,NA,NA
RSM00037004,2014-09-19,NA,NA
RSM00037004,2014-09-20,NA,NA
RSM00037004,2014-09-21,NA,133
RSM00037004,2014-09-22,NA,132
RSM00037004,2014-09-23,NA,167
RSM00037004,2014-09-24,99,NA
RSM00037004,2014-09-25,NA,126
RSM00037004,2014-09-26,23,118
RSM00037004,2014-09-27,NA,118
RSM00037004,2014-09-28,NA,166
RSM00037004,2014-09-29,NA,140
RSM00037004,2014-09-30,NA,145
RSM00037004,2014-10-01,NA,NA
RSM00037004,2014-10-02,NA,NA
RSM00037004,2014-10-03,NA,106
RSM00037004,2014-10-04,NA,141
RSM00037004,2014-10-05,NA,133
RSM00037004,2014-10-06,NA,NA
RSM00037004,2014-10-07,NA,107
RSM00037004,2014-10-08,NA,113
RSM00037004,2014-10-09,NA,92
RSM00037004,2014-10-10,NA,95
RSM00037004,2014-10-11,NA,107
RSM00037004,2014-10-12,NA,101
RSM00037004,2014-10-13,NA,144
RSM00037004,2014-10-14,NA,160
RSM00037004,2014-10-15,NA,165
RSM00037004,2014-10-16,NA,161
RSM00037004,2014-10-17,620,NA
RSM00037004,2014-10-18,NA,NA
RSM00037004,2014-10-19,NA,NA
RSM00037004,2014-10-20,NA,6
RSM00037004,2014-10-21,NA,105
RSM00037004,2014-10-22,NA,NA
RSM00037004,2014-10-23,NA,105
RSM00037004,2014-10-24,NA,NA
RSM00037004,2014-10-25,13,NA
RSM00037004,2014-10-26,NA,33
RSM00037004,2014-10-27,NA,38
RSM00037004,2014-10-28,NA,54
RSM00037004,2014-10-29,NA,42
RSM00037004,2014-10-30,NA,58
RSM00037004,2014-10-31,NA,88
RSM00037004,2014-11-01,NA,NA
RSM00037004,2014-11-02,NA,NA
RSM00037004,2014-11-03,NA,16
RSM00037004,2014-11-04,NA,14
RSM00037004,2014-11-05,NA,29
RSM00037004,2014-11-06,NA,NA
RSM00037004,2014-11-07,NA,71
RSM00037004,2014-11-08,NA,58
RSM00037004,2014-11-09,NA,NA
RSM00037004,2014-11-10,NA,98
RSM00037004,2014-11-11,NA,107
RSM00037004,2014-11-12,NA,88
RSM00037004,2014-11-13,NA,75
RSM00037004,2014-11-14,NA,NA
RSM00037004,2014-11-15,NA,NA
RSM00037004,2014-11-16,NA,100
