id,date,tmax,tmin
UK000000000,2010-01-01,36,-33
UK000000000,2010-01-02,12,-30
UK000000000,2010-01-03,0,-24
UK000000000,2010-01-04,8,-69
UK000000000,2010-01-05,9,-62
UK000000000,2010-01-06,-7,-18
UK000000000,2010-01-07,3,-85
UK000000000,2010-01-08,12,-77
UK000000000,2010-01-09,22,-53
UK000000000,2010-01-10,11,-45
UK000000000,2010-01-11,15,4
UK000000000,2010-01-12,9,-2
UK000000000,2010-01-13,27,-4
UK000000000,2010-01-14,66,-6
UK000000000,2010-01-15,71,-2
UK000000000,2010-01-16,81,20
UK000000000,2010-01-17,78,28
UK000000000,2010-01-18,67,30
UK000000000,2010-01-19,35,43
UK000000000,2010-01-20,79,29
UK000000000,2010-01-21,81,5
UK000000000,2010-01-22,48,7
UK000000000,2010-01-23,50,32
UK000000000,2010-01-24,35,6
UK000000000,2010-01-25,32,20
UK000000000,2010-01-26,75,11
UK000000000,2010-01-27,70,-13
UK000000000,2010-01-28,47,10
UK000000000,2010-01-29,33,33
UK000000000,2010-01-30,35,-23
UK000000000,2010-01-31,54,-28
UK000000000,2010-02-01,79,-16
UK000000000,2010-02-02,57,-1
UK000000000,2010-02-03,77,-6
UK000000000,2010-02-04,95,1
UK000000000,2010-02-05,50,38
UK000000000,2010-02-06,40,19
UK000000000,2010-02-07,23,13
UK000000000,2010-02-08,50,10
UK000000000,2010-02-09,35,0
UK000000000,2010-02-10,36,-3
UK000000000,2010-02-11,53,-27
UK000000000,2010-02-12,46,-12
UK000000000,2010-02-13,51,1
UK000000000,2010-02-14,49,-7
UK000000000,2010-02-15,53,-5
UK000000000,2010-02-16,37,6
UK000000000,2010-02-17,28,-13
UK000000000,2010-02-18,46,-15
UK000000000,2010-02-19,49,-10
UK000000000,2010-02-20,53,-24
UK000000000,2010-02-21,32,-19
UK000000000,2010-02-22,52,-9
UK000000000,2010-02-23,85,-9
UK000000000,2010-02-24,84,4
UK000000000,2010-02-25,67,41
UK000000000,2010-02-26,84,38
UK000000000,2010-02-27,55,15
UK000000000,2010-02-28,82,28
UK000000000,2010-03-01,84,-6
UK000000000,2010-03-02,59,-14
UK000000000,2010-03-03,72,3
UK000000000,2010-03-04,81,-4
UK000000000,2010-03-05,67,-37
UK000000000,2010-03-06,50,3
UK000000000,2010-03-07,67,-49
UK000000000,2010-03-08,82,-53
UK000000000,2010-03-09,72,-5
UK000000000,2010-03-10,72,20
UK000000000,2010-03-11,87,-18
UK000000000,2010-03-12,91,2
UK000000000,2010-03-13,110,1
UK000000000,2010-03-14,108,24
