id,date,tmax,tmin
UK000047811,2010-01-01,26,-49
UK000047811,2010-01-02,32,-47
UK000047811,2010-01-03,27,-38
UK000047811,2010-01-04,32,-57
UK000047811,2010-01-05,16,-34
UK000047811,2010-01-06,18,-36
UK000047811,2010-01-07,-43,-63
UK000047811,2010-01-08,-14,-62
UK000047811,2010-01-09,27,-97
UK000047811,2010-01-10,36,-82
UK000047811,2010-01-11,42,-29
UK000047811,2010-01-12,32,3
UK000047811,2010-01-13,76,12
UK000047811,2010-01-14,113,13
UK000047811,2010-01-15,86,20
UK000047811,2010-01-16,87,65
UK000047811,2010-01-17,89,29
UK000047811,2010-01-18,72,36
UK000047811,2010-01-19,71,38
UK000047811,2010-01-20,95,42
UK000047811,2010-01-21,53,31
UK000047811,2010-01-22,36,29
UK000047811,2010-01-23,30,-12
UK000047811,2010-01-24,45,-11
UK000047811,2010-01-25,59,-17
UK000047811,2010-01-26,101,-17
UK000047811,2010-01-27,79,9
UK000047811,2010-01-28,61,39
UK000047811,2010-01-29,53,27
UK000047811,2010-01-30,62,-26
UK000047811,2010-01-31,73,-22
UK000047811,2010-02-01,86,-3
UK000047811,2010-02-02,60,10
UK000047811,2010-02-03,88,-16
UK000047811,2010-02-04,109,6
UK000047811,2010-02-05,76,25
UK000047811,2010-02-06,65,21
UK000047811,2010-02-07,63,13
UK000047811,2010-02-08,63,0
UK000047811,2010-02-09,64,1
UK000047811,2010-02-10,82,-30
UK000047811,2010-02-11,81,-44
UK000047811,2010-02-12,71,-29
UK000047811,2010-02-13,78,-26
UK000047811,2010-02-14,84,-12
UK000047811,2010-02-15,32,23
UK000047811,2010-02-16,49,-1
UK000047811,2010-02-17,64,-7
UK000047811,2010-02-18,69,-23
UK000047811,2010-02-19,8,-16
UK000047811,2010-02-20,31,-37
UK000047811,2010-02-21,46,-30
UK000047811,2010-02-22,32,-57
UK000047811,2010-02-23,27,-26
UK000047811,2010-02-24,42,-1
UK000047811,2010-02-25,42,3
UK000047811,2010-02-26,63,11
UK000047811,2010-02-27,75,4
UK000047811,2010-02-28,95,-16
UK000047811,2010-03-01,81,-26
UK000047811,2010-03-02,87,-23
UK000047811,2010-03-03,93,-16
UK000047811,2010-03-04,120,-46
UK000047811,2010-03-05,117,-20
UK000047811,2010-03-06,90,1
UK000047811,2010-03-07,86,-33
UK000047811,2010-03-08,96,-72
UK000047811,2010-03-09,95,-64
UK000047811,2010-03-10,96,-47
UK000047811,2010-03-11,104,-33
UK000047811,2010-03-12,103,7
UK000047811,2010-03-13,125,25
UK000047811,2010-03-14,110,49
UK000047811,2010-03-15,100,17
UK000047811,2010-03-16,143,29
UK000047811,2010-03-17,127,57
UK000047811,2010-03-18,117,91
UK000047811,2010-03-19,135,59
UK000047811,2010-03-20,143,41
UK000047811,2010-03-21,117,3
UK000047811,2010-03-22,104,63
UK000047811,2010-03-23,129,36
UK000047811,2010-03-24,121,57
UK000047811,2010-03-25,120,26
UK000047811,2010-03-26,119,53
UK000047811,2010-03-27,116,37
UK000047811,2010-03-28,62,12
UK000047811,2010-03-29,42,-6
UK000047811,2010-03-30,61,3
UK000047811,2010-03-31,88,-9
UK000047811,2010-04-01,92,-11
UK000047811,2010-04-02,95,10
UK000047811,2010-04-03,117,29
UK000047811,2010-04-04,147,-1
UK000047811,2010-04-05,127,52
UK000047811,2010-04-06,134,62
UK000047811,2010-04-07,137,22
UK000047811,2010-04-08,149,61
UK000047811,2010-04-09,176,66
UK000047811,2010-04-10,199,50
UK000047811,2010-04-11,181,21
UK000047811,2010-04-12,151,21
UK000047811,2010-04-13,127,34
UK000047811,2010-04-14,138,11
UK000047811,2010-04-15,161,14
UK000047811,2010-04-16,147,0
UK000047811,2010-04-17,114,1
UK000047811,2010-04-18,121,38
UK000047811,2010-04-19,113,18
UK000047811,2010-04-20,102,39
UK000047811,2010-04-21,139,-9
UK000047811,2010-04-22,159,29
UK000047811,2010-04-23,163,71
UK000047811,2010-04-24,167,63
UK000047811,2010-04-25,180,99
UK000047811,2010-04-26,163,93
UK000047811,2010-04-27,179,99
UK000047811,2010-04-28,145,99
UK000047811,2010-04-29,151,88
UK000047811,2010-04-30,139,59
UK000047811,2010-05-01,111,67
UK000047811,2010-05-02,129,57
UK000047811,2010-05-03,138,18
UK000047811,2010-05-04,176,49
UK000047811,2010-05-05,153,94
UK000047811,2010-05-06,131,86
UK000047811,2010-05-07,146,57
UK000047811,2010-05-08,142,19
UK000047811,2010-05-09,112,20
UK000047811,2010-05-10,104,25
UK000047811,2010-05-11,109,2
UK000047811,2010-05-12,115,6
UK000047811,2010-05-13,142,48
UK000047811,2010-05-14,155,47
UK000047811,2010-05-15,157,46
UK000047811,2010-05-16,165,57
UK000047811,2010-05-17,169,57
UK000047811,2010-05-18,184,83
UK000047811,2010-05-19,218,108
UK000047811,2010-05-20,230,138
UK000047811,2010-05-21,245,137
UK000047811,2010-05-22,247,95
UK000047811,2010-05-23,176,118
UK000047811,2010-05-24,152,112
UK000047811,2010-05-25,150,37
UK000047811,2010-05-26,145,53
UK000047811,2010-05-27,151,37
UK000047811,2010-05-28,127,33
UK000047811,2010-05-29,168,94
UK000047811,2010-05-30,180,53
UK000047811,2010-05-31,197,73
UK000047811,2010-06-01,204,89
UK000047811,2010-06-02,217,81
UK000047811,2010-06-03,223,94
UK000047811,2010-06-04,226,115
UK000047811,2010-06-05,183,126
UK000047811,2010-06-06,187,110
UK000047811,2010-06-07,135,96
UK000047811,2010-06-08,141,109
UK000047811,2010-06-09,187,118
UK000047811,2010-06-10,191,97
UK000047811,2010-06-11,189,77
UK000047811,2010-06-12,169,97
UK000047811,2010-06-13,194,103
UK000047811,2010-06-14,204,106
UK000047811,2010-06-15,213,77
UK000047811,2010-06-16,216,97
UK000047811,2010-06-17,216,141
UK000047811,2010-06-18,175,133
UK000047811,2010-06-19,206,70
UK000047811,2010-06-20,236,56
UK000047811,2010-06-21,224,87
UK000047811,2010-06-22,219,126
UK000047811,2010-06-23,191,153
UK000047811,2010-06-24,224,133
UK000047811,2010-06-25,222,116
UK000047811,2010-06-26,222,151
UK000047811,2010-06-27,188,141
UK000047811,2010-06-28,210,124
UK000047811,2010-06-29,225,101
UK000047811,2010-06-30,228,125
UK000047811,2010-07-01,210,150
UK000047811,2010-07-02,190,123
UK000047811,2010-07-03,202,120
UK000047811,2010-07-04,183,126
UK000047811,2010-07-05,170,111
UK000047811,2010-07-06,197,109
UK000047811,2010-07-07,181,128
UK000047811,2010-07-08,180,121
UK000047811,2010-07-09,174,134
UK000047811,2010-07-10,184,107
UK000047811,2010-07-11,210,111
UK000047811,2010-07-12,180,108
UK000047811,2010-07-13,210,103
UK000047811,2010-07-14,207,128
UK000047811,2010-07-15,176,139
UK000047811,2010-07-16,186,106
UK000047811,2010-07-17,206,109
