id,date,prcp,tmax,tmin
UKE00105895,2010-01-01,0,37,-20
UKE00105895,2010-01-02,0,28,-23
UKE00105895,2010-01-03,0,28,-10
UKE00105895,2010-01-04,3,32,-30
UKE00105895,2010-01-05,4,41,-25
UKE00105895,2010-01-06,7,40,-13
UKE00105895,2010-01-07,14,23,-19
UKE00105895,2010-01-08,20,43,-16
UKE00105895,2010-01-09,8,41,-11
UKE00105895,2010-01-10,26,31,23
UKE00105895,2010-01-11,0,41,21
UKE00105895,2010-01-12,0,23,26
UKE00105895,2010-01-13,9,43,8
UKE00105895,2010-01-14,63,51,-10
UKE00105895,2010-01-15,59,58,-6
UKE00105895,2010-01-16,115,78,11
UKE00105895,2010-01-17,0,88,22
UKE00105895,2010-01-18,0,48,17
UKE00105895,2010-01-19,0,49,4
UKE00105895,2010-01-20,0,48,3
UKE00105895,2010-01-21,36,63,34
UKE00105895,2010-01-22,161,64,36
UKE00105895,2010-01-23,0,50,41
UKE00105895,2010-01-24,34,41,34
UKE00105895,2010-01-25,0,28,27
UKE00105895,2010-01-26,0,79,17
UKE00105895,2010-01-27,3,63,3
UKE00105895,2010-01-28,23,51,11
UKE00105895,2010-01-29,13,33,31
UKE00105895,2010-01-30,0,38,-17
UKE00105895,2010-01-31,0,44,-26
UKE00105895,2010-02-01,23,68,-18
UKE00105895,2010-02-02,16,38,-13
UKE00105895,2010-02-03,34,58,-14
UKE00105895,2010-02-04,3,66,-13
UKE00105895,2010-02-05,34,50,17
UKE00105895,2010-02-06,2,47,-11
UKE00105895,2010-02-07,14,36,26
UKE00105895,2010-02-08,21,53,18
UKE00105895,2010-02-09,36,30,-10
UKE00105895,2010-02-10,2,38,0
UKE00105895,2010-02-11,22,47,14
UKE00105895,2010-02-12,7,56,15
UKE00105895,2010-02-13,16,51,29
UKE00105895,2010-02-14,18,41,31
UKE00105895,2010-02-15,67,57,-12
UKE00105895,2010-02-16,0,40,-9
UKE00105895,2010-02-17,0,28,21
UKE00105895,2010-02-18,82,56,-38
UKE00105895,2010-02-19,0,57,4
UKE00105895,2010-02-20,5,29,-26
UKE00105895,2010-02-21,36,41,-11
UKE00105895,2010-02-22,0,44,-16
UKE00105895,2010-02-23,20,61,23
UKE00105895,2010-02-24,20,61,20
UKE00105895,2010-02-25,30,63,38
UKE00105895,2010-02-26,65,51,41
UKE00105895,2010-02-27,40,51,5
UKE00105895,2010-02-28,65,81,38
UKE00105895,2010-03-01,0,64,11
UKE00105895,2010-03-02,0,49,-4
UKE00105895,2010-03-03,0,61,3
UKE00105895,2010-03-04,0,94,31
UKE00105895,2010-03-05,10,51,-16
UKE00105895,2010-03-06,0,39,5
UKE00105895,2010-03-07,0,57,-3
UKE00105895,2010-03-08,0,71,-28
UKE00105895,2010-03-09,2,48,7
UKE00105895,2010-03-10,0,57,31
UKE00105895,2010-03-11,6,81,-3
UKE00105895,2010-03-12,8,104,14
UKE00105895,2010-03-13,0,113,44
UKE00105895,2010-03-14,21,114,53
UKE00105895,2010-03-15,0,111,27
UKE00105895,2010-03-16,0,138,29
UKE00105895,2010-03-17,0,158,50
UKE00105895,2010-03-18,1,141,63
UKE00105895,2010-03-19,96,138,77
UKE00105895,2010-03-20,48,131,83
UKE00105895,2010-03-21,0,122,57
UKE00105895,2010-03-22,9,103,61
UKE00105895,2010-03-23,4,144,31
UKE00105895,2010-03-24,40,134,53
UKE00105895,2010-03-25,37,134,70
UKE00105895,2010-03-26,0,137,77
UKE00105895,2010-03-27,0,120,79
UKE00105895,2010-03-28,0,96,66
UKE00105895,2010-03-29,41,103,37
UKE00105895,2010-03-30,46,81,57
UKE00105895,2010-03-31,11,102,35
UKE00105895,2010-04-01,55,91,26
UKE00105895,2010-04-02,5,104,47
UKE00105895,2010-04-03,0,108,57
UKE00105895,2010-04-04,6,132,49
UKE00105895,2010-04-05,9,149,37
UKE00105895,2010-04-06,0,96,77
UKE00105895,2010-04-07,0,166,83
UKE00105895,2010-04-08,1,119,34
UKE00105895,2010-04-09,0,127,56
UKE00105895,2010-04-10,0,103,61
UKE00105895,2010-04-11,0,97,83
UKE00105895,2010-04-12,0,101,71
UKE00105895,2010-04-13,0,96,78
UKE00105895,2010-04-14,0,91,71
UKE00105895,2010-04-15,0,133,63
UKE00105895,2010-04-16,0,183,34
UKE00105895,2010-04-17,0,128,29
UKE00105895,2010-04-18,3,87,26
UKE00105895,2010-04-19,14,113,81
UKE00105895,2010-04-20,0,91,21
UKE00105895,2010-04-21,0,137,31
UKE00105895,2010-04-22,0,151,10
UKE00105895,2010-04-23,0,140,54
UKE00105895,2010-04-24,1,168,86
UKE00105895,2010-04-25,29,171,95
UKE00105895,2010-04-26,1,161,84
UKE00105895,2010-04-27,0,203,70
UKE00105895,2010-04-28,0,183,113
UKE00105895,2010-04-29,34,111,100
UKE00105895,2010-04-30,42,131,71
UKE00105895,2010-05-01,9,103,69
UKE00105895,2010-05-02,2,101,71
UKE00105895,2010-05-03,0,103,50
UKE00105895,2010-05-04,0,128,38
UKE00105895,2010-05-05,0,107,60
UKE00105895,2010-05-06,0,103,79
UKE00105895,2010-05-07,74,98,78
UKE00105895,2010-05-08,50,112,73
UKE00105895,2010-05-09,6,94,71
UKE00105895,2010-05-10,0,98,31
UKE00105895,2010-05-11,0,100,4
UKE00105895,2010-05-12,0,113,18
UKE00105895,2010-05-13,0,151,33
UKE00105895,2010-05-14,0,138,64
UKE00105895,2010-05-15,0,168,78
UKE00105895,2010-05-16,0,131,41
UKE00105895,2010-05-17,11,141,53
UKE00105895,2010-05-18,0,190,74
UKE00105895,2010-05-19,0,180,88
UKE00105895,2010-05-20,0,161,108
UKE00105895,2010-05-21,0,220,118
UKE00105895,2010-05-22,0,271,84
UKE00105895,2010-05-23,0,222,109
