id,date,prcp,tmin
MI000067791,2018-08-16,NA,NA
MI000067791,2018-08-17,NA,NA
MI000067791,2018-08-18,NA,NA
MI000067791,2018-08-19,NA,NA
MI000067791,2018-08-20,NA,NA
MI000067791,2018-08-21,NA,NA
MI000067791,2018-08-22,NA,NA
MI000067791,2018-08-23,NA,NA
MI000067791,2018-08-24,NA,NA
MI000067791,2018-08-25,NA,NA
MI000067791,2018-08-26,NA,NA
MI000067791,2018-08-27,NA,NA
MI000067791,2018-08-28,NA,NA
MI000067791,2018-08-29,NA,NA
MI000067791,2018-08-30,NA,NA
MI000067791,2018-08-31,NA,NA
