cityId,stationId,lat,lon,distance
2534,AU000005901,48.20849,16.37208,3.18814960395817
4299,ASN00023000,-34.92866,138.59863,1.12915374293734
133316,ASN00067019,-33.74016,150.86253,9.94685644264632
5499,ASN00040913,-27.46794,153.02809,1.78385016196144
5042,ASN00070015,-35.28346,149.12807,3.1421182043878
133324,ASN00086375,-38.09519,145.32279,6.79137377979318
132851,ASN00067119,-33.86742,150.90105,4.47922356774454
5893,ASN00087163,-38.14711,144.36069,8.86163524563572
5493,ASN00040764,-28.00029,153.43088,6.81984540766893
132852,ASN00087113,-38.05182,144.46137,2.96772115820157
5345,ASN00094029,-42.87936,147.32941,1.15721425253625
132831,ASN00061390,-33.03756,151.5347,22.9300907998488
133133,ASN00040854,-27.76294,153.04492,17.1637951757337
5000,ASN00040854,-27.63917,153.10944,9.75942179750063
4970,ASN00086071,-37.814,144.96332,0.930998806556015
133155,ASN00040284,-27.10731,152.92937,16.8467721320387
4383,ASN00061055,-32.92953,151.7801,2.11037076771211
4835,ASN00009225,-31.95224,115.8614,3.82813938643568
133295,ASN00009225,-31.8794,115.80929,7.45193132333602
133342,ASN00040121,-26.56098,152.85113,21.329548085452
133083,ASN00066037,-34.07202,151.07712,16.5248649321697
4935,ASN00066062,-33.86785,151.20732,0.823395628049692
5276,ASN00068228,-34.424,150.89345,6.92570424227905
6801,AJ000037923,40.37767,49.89201,61.9092093477484
6504,AJ000037735,40.68278,46.36056,6.05177849423217
133381,AJ000037923,40.37852,49.9451,65.1063567848321
6136,AJ000037985,38.75428,48.85062,2.95400095296841
6588,AJ000037756,40.58972,49.66861,62.4603690022039
6619,BKM00014542,44.77842,17.19386,1.89604651049763
133425,BKM00014648,43.45722,17.8125,11.9650104754439
133450,BKM00014654,43.84333,18.24222,14.7325969104445
6264,BKM00014654,43.84864,18.35644,5.73129988428578
133478,BGM00041950,22.4,89.75,74.3497179377758
133507,BGM00041978,22,92.33333,60.3777040985552
133467,BGM00041950,22.13333,90.13333,72.6542841278639
133464,BGM00041950,22.8,90.5,14.7257444702117
6599,BGM00041950,22.70497,90.37013,5.01738747974631
133484,BGM00041950,22.36667,90.81667,62.8409951275849
133512,BGM00041883,24.78333,89.35,7.60932333440998
133510,IN021010100,23.98333,91.16667,14.0066985180803
133502,BGM00041943,23.25,90.83333,64.3723206109262
133514,IN024090600,24.68333,88.25,40.6339514671127
133523,BGM00041978,22.4875,91.96333,30.6002851592703
133509,BGM00041936,23.63333,88.85,59.189931692666
133471,IN021010100,23.4417,91.00987,54.8270529661061
133491,BGM00041992,21.58389,92.01528,15.5953910485815
6903,BGM00041992,21.43973,92.00955,4.90771247313708
133468,BGM00041923,23.81093,90.36542,3.97554423247361
133499,BGM00041859,25.61667,88.75,50.1030348291594
6132,BGM00041859,25.62745,88.63779,60.7907493238871
133522,BGM00041923,23.59419,89.82147,60.7597799572877
133481,BGM00041943,22.96667,91.31667,12.6435016608264
133506,BGM00041883,25.25,89.5,46.4520319554381
133497,BGM00041923,24.20689,90.47241,48.4384005908023
133488,BGM00041950,23.16667,89.91667,65.3646970626066
133520,IN021012000,24.43333,91.41667,60.4809830442219
133504,BGM00041883,25,89.83333,49.8942909658644
133517,BGM00041936,23.08333,89.16667,11.2089976826846
133469,BGM00041950,22.6,90.2,23.9119023705074
133508,BGM00041936,23.5,89.16667,35.1423648165249
133515,BGM00041883,25.08333,89.1,37.3837999122612
133473,BGM00041943,23.16667,91.9,51.5885779317624
133486,BGM00041936,22.5,89.33333,78.0805326636721
133489,IN021010100,24.41667,90.95,66.6927047118611
133519,IN003030100,25.75,89.66667,43.392258502316
133463,BGM00041907,23.83333,88.91667,38.0027534667436
133503,BGM00041950,22.91667,90.83333,51.2577979367967
133511,BGM00041859,26,89.25,29.7377297025428
133495,BGM00041950,23.25,90.2,58.1657812908571
133496,BGM00041936,23.43333,89.43333,39.2688771880597
133477,BGM00041923,23.86667,89.95,45.1110703648025
133513,IN021012000,24.5,91.83333,26.436377965874
133493,BGM00041907,23.75,88.7,57.1476728263644
133475,BGM00041923,23.55,90.36667,25.5178926706782
133485,BGM00041883,24.8118,88.94657,42.6398059309768
133483,BGM00041936,23.13333,89.6,45.233312936423
133494,BGM00041923,23.75,90.58333,20.6403627470558
6790,BGM00041923,23.92298,90.71768,37.6138663508062
133501,BGM00041907,24.35,89.08333,22.1801729699234
133479,IN014020800,24.86667,90.86667,97.1177337364546
133521,BGM00041859,25.96667,88.95,38.4330772069461
133518,BGM00041943,22.75,91.16667,40.5933071880651
6589,BGM00041923,24.05783,89.87696,60.0584832458609
6776,BGM00041923,23.61352,90.50298,22.0866242066162
133500,BGM00041907,24.00633,89.33533,33.330466084955
133498,IN024080100,26.33333,88.56667,26.7767232343323
133516,BGM00041950,22.33333,90.33333,46.4604480747355
133525,BGM00041950,22.53671,90.00033,44.4795699065002
133490,BGM00041936,23.66667,89.55,66.7515984657598
133465,BGM00041907,24.36962,88.60748,50.8284227122313
133526,BGM00041978,22.63333,92.2,58.2988805388834
133505,BGM00041859,25.73333,89.25,1.70323881000063
6846,BGM00041907,24.374,88.60114,51.6246448387375
133487,IN024141500,22.35,89.15,79.2718413336931
133474,BGM00041950,23.25,90.36667,55.597473582595
133492,BGM00041883,25.08333,90.08333,76.7285475919661
6827,BGM00041883,25.00146,89.32266,17.424982844048
133524,BGM00041907,24.33333,89.61667,60.9482090356943
133476,BGM00041891,24.86667,91.41667,46.6603072709499
133472,BGM00041891,24.91667,91.76667,11.3521238342503
133466,BGM00041923,24.33853,89.98667,74.0965180888339
133480,IN024080100,25.96667,88.33333,73.6858533368529
6606,BGM00041923,23.89154,90.40232,12.6672246929415
7584,NLE00102462,51.21989,4.40346,25.7030808156413
7918,BE000006447,50.85045,4.34878,5.61043852461199
7213,BE000006447,50.41136,4.44448,43.726113391502
7479,NLE00152502,51.05,3.71667,21.8446094393996
133530,NLM00006380,50.63427,5.56543,33.1474666891744
133529,BE000006447,50.33333,4.83333,62.1128600246498
133536,BE000006447,50.75,4.58333,17.3232486594575
133533,BE000006447,50.5,3.83333,49.3933903922218
133531,GME00123226,50,5.5,63.0749751964366
133534,NLE00152491,51.16558,4.83402,44.9666070611397
133532,NLM00006380,51,5.5,21.1408521737921
133528,NLE00152502,51,3.75,26.1234513567857
133535,BE000006447,50.91667,4.58333,20.8932147243802
133527,FRE00104040,51,3,48.3026097224016
133567,UVM00065503,11.91667,-1.5,48.5352168404789
7932,UVM00065510,11.17715,-4.2979,4.08348454368368
133556,UVM00065503,12.33333,-1.5,2.54616634092183
133555,UV000005507,12.2,-0.3,72.1250653817453
7153,UVM00065503,12.36566,-1.53388,2.76219762255314
133549,UVM00065503,12.66667,-1.33333,39.9085959162398
133557,UVM00065510,10.33333,-4.41667,92.3967157839253
133566,UV000005502,13.46667,-1.58333,92.3985149147535
133563,UVM00065518,11.5,-0.41667,88.9234675289812
133565,UVM00065503,12.33333,-2.16667,71.1468988609566
133561,UVM00065503,12.26667,-0.76667,81.5384959203601
133562,UV000005507,12.08333,0.5,16.3773150680242
133558,UVM00065510,11.33333,-4.25,21.201439711223
133578,UV000005507,11.41667,0.16667,75.3387552714236
133559,ML000061297,11.41667,-5,74.820320334384
133553,UV000065516,12.25,-3.41667,76.5407718910242
133550,UV000005502,12.91667,-2.16667,79.0741084690989
133547,UV000005522,10.25,-3.41667,27.3786604488548
133541,UV000065516,12.16667,-2.66667,54.6441303698642
133542,UV000005502,13.25,-3,71.7453814834953
133546,UV000065501,13.964,0.012,9.0796013230803
133538,UV000005502,13.58333,-2.41667,1.48759959672475
133539,UVM00065518,11.58333,-1,50.8831676747999
133781,BUM00015552,42.5,27.46667,86.4749597493202
133687,BUM00015730,42.15,24.75,76.3914615789484
133594,BUM00015552,43.21667,27.91667,7.62068018623258
7915,BUM00015730,42.15,24.75,76.3914615789484
7448,BUM00015614,42.69751,23.32415,6.69490495977596
133813,BUM00015614,42.68647,23.30561,8.25961211919838
6959,BUM00015552,43.21667,27.91667,7.62068018623258
7111,BN000005344,6.44852,2.35566,11.2802670604866
134016,TOM00065357,9.643,1.896,80.5929305894862
7484,BN000005344,6.36536,2.41833,4.56726035537375
7635,TOM00065357,9.70853,1.66598,57.4724069070488
7690,BN000005344,6.49646,2.60359,29.5906643147245
7686,BL000085223,-17.3895,-66.1568,4.19063598210524
7555,BLM00085201,-16.5,-68.15,4.70526481139749
7538,BLM00085242,-17.98333,-67.15,8.14680528100069
134171,BLM00085245,-17.75,-63.25,10.8396429971744
134147,BLM00085242,-17.91667,-67.08333,5.20969325624751
134148,BL000085223,-17.33333,-66.16667,9.74052905013132
134150,BL000085364,-21.58333,-64.58333,12.6212708459079
134109,BLM00085201,-16.33333,-68,28.6094230622519
134108,BLM00085283,-18.66667,-65.16667,39.9728447611374
134096,BL000085223,-17.5,-66.5,35.0892688412766
134077,BLM00085293,-19.33333,-66,37.1632332860225
7032,BLM00085245,-17.78629,-63.18117,3.05486383755451
7666,BLM00085283,-19.03332,-65.26274,4.02317928440405
135033,BRM00082193,-1.34611,-48.38287,10.9796444052856
134283,BR038983570,-9.7438,-36.59315,92.3260301007678
9311,BR00E3-0520,-23.51056,-46.87611,25.9073389419285
9205,BRM00083746,-22.76417,-43.39944,16.6966703554352
9672,BRM00083566,-19.92083,-43.93778,10.0050720618214
8542,BRM00082193,-1.45583,-48.50444,9.10929272299354
9396,BRM00083566,-19.96778,-44.19833,33.0123541052701
8321,BR038484280,-7.23056,-35.88111,1.52214937200083
9717,BR00E3-0520,-22.90556,-47.06083,89.5516994529535
9088,BRM00083698,-21.75227,-41.33044,6.71164758424538
137536,BR00E3-0520,-23.55339,-46.84852,21.4312874909343
135412,BR038777060,-8.17924,-36.02794,94.9523353110513
137839,BR002548005,-25.30126,-49.16965,69.8028622773388
9597,BRM00083566,-19.93167,-44.05361,18.0120528430382
9706,BR002548005,-25.42778,-49.27306,76.5433380073608
9418,BR00E3-0520,-23.68611,-46.62278,8.16951727744767
9709,BRM00083746,-22.78556,-43.31167,7.41025759178052
9124,BR00E3-0520,-23.64889,-46.85222,20.9029722535271
1192625,BR00E3-0520,-23.64664,-46.85386,21.027147418708
9496,BRM00083827,-25.54778,-54.58806,11.4673314997435
9267,BR00E3-0520,-23.99306,-46.25639,57.8971295277146
9334,BR00E3-0520,-23.46278,-46.53333,20.869261294384
9744,BR00E3-0520,-23.54889,-46.93417,29.9331674112416
137904,BR00E3-0520,-23.45806,-46.32917,37.1760568890858
9641,BR00E3-0520,-23.30528,-45.96583,77.9206931238853
9402,BR002548005,-26.30444,-48.84556,93.5226962965996
9125,BR002143012,-21.76417,-43.35028,0.316007295358778
9136,BR00E3-0520,-23.18639,-46.88417,53.5135339073764
8869,BRM00082098,0.03889,-51.06639,1.4840427525048
8242,BR038983570,-9.66583,-35.73528,17.3565076358958
137109,BRM00083746,-22.6349,-43.12056,23.1314468808978
137505,BR00E3-0520,-23.66364,-46.44656,21.3621965698572
138059,BR00E3-0520,-23.56813,-46.1877,47.4210357787362
137103,BR057324290,-16.58789,-43.89995,14.7792809327345
8595,BR038062750,-5.1875,-37.34417,79.1481532594491
138066,BRM00083746,-22.91715,-43.08391,20.3387659742483
8140,BRM00083746,-22.75917,-43.45111,21.9436584842446
8638,BR00E3-0520,-23.5325,-46.79167,17.2263340496817
8904,BR003252024,-31.76997,-52.34101,36.7129118501205
137809,BRM00083746,-22.38219,-43.15909,48.2529719319893
7969,BR00E3-0520,-24.00583,-46.40278,50.0184680193277
8780,BRM00083566,-19.76694,-44.08667,19.2108711185734
137508,BRM00083746,-22.92008,-43.33069,15.213532803527
8111,BRM00083566,-19.76972,-43.85139,9.82992846752638
138067,BR00E3-0520,-23.71057,-46.5046,18.0980526742737
1576201,BR00E3-0520,-23.96083,-46.33361,49.9801062349907
8032,BRM00083566,-19.46583,-44.24667,53.466904334703
8458,BR00E3-0520,-23.50167,-47.45806,83.3549597214249
7984,BR00E3-0520,-23.5425,-46.31083,35.5438461876118
8271,BR00E3-0520,-23.69389,-46.565,12.1675490630697
8627,BRM00083746,-22.82694,-43.05389,19.5867880290618
8552,BR00E3-0520,-23.17944,-45.88694,91.8210073536804
8599,BRM00083746,-22.80389,-43.37222,13.1550391525926
8668,BR00E3-0520,-23.5475,-46.63611,7.85661434472525
134297,BR00E3-0520,-23.96506,-46.49683,41.7223788181102
8849,BR00E3-0520,-23.62611,-46.79167,14.468578870168
134818,BR037041370,-5.10252,-42.7407,10.2724266207275
136969,BRM00083344,-15.27953,-40.96575,47.6118118697889
8170,BRM00083746,-22.52306,-44.10417,93.8115673074735
9279,BF000078073,25.05823,-77.34306,12.5182678024856
9151,BC005847300,-24.65451,25.90859,1.62821772092222
139781,BC005847300,-24.76234,25.7995,15.913904170613
10280,BOM00026961,53.1384,29.2214,9.10687492902584
10710,BOM00033008,52.09755,23.68775,2.15293325363272
139897,BOM00026850,53.90056,27.495,4.09987445214675
10018,BOM00033041,52.4345,30.9754,4.20522759720198
139932,BOM00033008,52.1,23.7,2.18639743899563
139948,BOM00026923,53.68333,23.83333,70.4676058972671
10812,BOM00026923,53.6884,23.8258,71.2148026931816
139869,BOM00026850,53.85944,27.58778,3.96647931733544
9953,BOM00026774,53.9168,30.3449,57.3176015823722
139867,BOM00026850,53.87417,27.50278,1.84378386330709
9989,BOM00026850,53.9,27.56667,4.11142702461066
9354,BOM00026666,55.1904,30.2049,2.71301675816504
139809,BOM00026850,53.86194,27.66222,8.71573312372754
140208,CA007053649,48.0503,-68.02266,42.5994774340152
10813,CA006158733,43.68341,-79.76633,10.697293107547
10806,CA001101158,49.26636,-122.95263,3.21598404434143
10509,CA003031092,51.05011,-114.08529,8.81934534045124
140210,CA007020305,46.01985,-71.98242,2.52775928901296
140205,CA007027840,46.555,-70.8308,20.2619488624961
140019,CA006155000,44.20012,-78.99957,7.72793260804569
10232,CA003012202,53.55014,-113.46871,3.66578623860276
10528,CA006158731,43.65421,-79.56711,5.68634199605979
140027,CA001104488,49.58299,-121.83587,31.6909779602384
10109,CA007031360,45.47723,-75.70164,7.73122391126269
10364,CA008205092,44.6464,-63.57291,4.67977668299798
140036,CA006152695,43.50011,-79.88294,14.8100806819164
10660,CA006151061,43.25011,-79.84963,6.84972529520065
10920,CA006147188,43.42537,-80.5112,9.11964941653249
11227,CA001102415,49.08938,-123.08241,7.73505464538087
10050,CA007020392,45.56995,-73.692,9.46313210820673
10904,CA006144473,42.98339,-81.23304,8.74018555222042
10413,CA007024745,45.53121,-73.51806,6.15491044875354
10679,CA00615HMAK,43.86682,-79.2663,8.04871165354994
140076,CA00707DBD4,47.55009,-73.41583,49.7923466015766
140031,CA001105658,49.33296,-123.00264,6.9435597591059
10869,CA006155750,43.5789,-79.6583,7.20383018704791
140079,CA007025251,45.50008,-73.68248,5.60500938931161
9999,CA00615S001,43.76681,-79.4163,4.44263793744059
10980,CA001128583,50.36386,-119.34997,6.10512340411471
10439,CA006155875,43.90012,-78.84957,3.27114063207491
10520,CA006105976,45.41117,-75.69812,3.4217549145653
140112,CA007034482,46.26681,-76.31606,24.2952825668422
140117,CA006158733,43.75011,-79.78293,14.1350728374473
10184,CA007010565,46.81228,-71.21454,2.58590956104978
140189,CA006144239,43.5001,-80.49969,10.0981165993641
11325,CA006158751,43.77223,-79.25666,10.1202908929787
10931,CA001101708,49.10635,-122.82509,9.1773653555202
10908,CA006158355,43.70011,-79.4163,3.9394656802144
140209,CA006158355,43.69655,-79.42909,4.06067267321812
10841,CA001108446,49.24966,-123.11934,5.60082821676793
10655,CA00615S001,43.8361,-79.49827,6.39430939986744
10230,CA001018610,48.4359,-123.35155,3.34222713286508
10132,CA006139525,42.30008,-83.01654,5.7824878998351
10141,CA005023262,49.8844,-97.14704,0.992002827898547
140202,CA006157012,44.00011,-79.46632,13.0542396537027
11840,CGM00064235,-5.89624,22.41659,5.81193290205095
11395,CGM00064220,-4.32758,15.31357,8.30013418591135
11561,CGM00064360,-11.66089,27.47938,9.59182630393205
11713,CGM00064210,-4.38361,15.39139,5.94965036323132
11667,CGM00064247,-6.13603,23.58979,4.57256369601185
11051,CTM00064650,4.36122,18.55496,5.7115121483862
11080,CF000004450,-4.26613,15.28318,4.0931516753944
11007,CF000004400,-4.77609,11.86352,6.33866465750556
140840,SZE00116090,46.92526,7.49024,42.8050445961292
140821,SZ000003700,47.3711,8.54323,2.21440794964861
11932,SZ000003700,47.36667,8.55,2.21789497374075
12374,IVM00065578,5.35444,-4.00167,13.3470895470288
12764,IVM00065578,5.41613,-4.0159,19.9151818632613
140898,IVM00065578,5.79488,-4.37187,77.1969634514966
12512,IV000005555,7.69385,-5.03031,1.54042855545697
140902,UV000005522,9.47841,-3.31238,95.7962974893801
140880,IVM00065563,7.02582,-5.06744,35.6712663901143
12124,IVM00065560,6.87735,-6.45022,9.71063491764841
140874,IV000005555,7.70271,-5.28511,28.2249226001131
140879,IV000065599,4.95712,-6.09372,1.42726805986899
140897,IVM00065545,7.87132,-3.07068,37.3950522743404
140881,IVM00065578,5.30487,-4.39247,51.8786164997521
140901,IV000005548,7.093,-7.17785,38.9317440656202
140895,IV000005557,6.14459,-5.92644,3.06865199941089
140886,IV000005555,8.30368,-5.15396,70.6805931914026
140893,IVM00065560,6.66961,-6.50116,14.0683259491069
140882,IV000005562,7.11509,-3.95027,97.5939728390195
140903,IV000005557,5.82483,-5.47668,62.3812959867915
140876,IVM00065563,7.03252,-5.80215,50.2476473028291
140904,IV000005562,6.6683,-4.13155,62.8152873228228
140872,IV000005562,6.82803,-4.5813,23.742223372441
140883,IV000005557,5.80112,-6.60313,80.9611994836729
140878,IVM00065536,9.30499,-5.71838,19.9167180891951
140871,IVM00065594,4.76768,-6.65033,2.58567826290326
140900,IV000065585,5.49961,-3.2408,23.1429080351807
140905,IVM00065536,9.52717,-4.89716,74.0329222588298
140884,IV000005548,7.56785,-7.60941,32.8027041165572
12067,CI000085442,-23.65236,-70.3954,25.0186935918477
12774,CIM00085682,-36.82699,-73.04977,6.11788995767368
12464,CIM00085418,-20.21326,-70.15027,35.9189729261378
12054,CIM00085577,-33.58331,-70.63419,17.3155286946486
140944,CI000085406,-18.70643,-69.85607,64.0249830517569
140943,CI000085629,-34.29987,-70.72061,87.7525385937307
140940,CI000085743,-38.94719,-72.36198,32.1188140006674
140959,CIM00085574,-33.1594,-70.8165,26.1294262850681
140936,CI000085629,-34.69485,-71.07606,33.4807268592103
140935,CIM00085682,-36.95773,-72.89674,25.3120186531174
140951,CIM00085577,-33.67921,-70.54665,30.1521435163837
140933,CI000085629,-35.04932,-71.09148,15.8087839836551
140931,CI000085488,-29.73588,-70.64455,57.2416424839956
140928,CIM00085418,-20.24158,-70.08728,34.0577325043069
140925,CIM00085672,-36.02955,-71.43099,81.6352545234814
140927,CI000085799,-41.34285,-72.658,38.2116566705094
140921,CIM00085577,-33.83333,-70.75,44.9447585551041
140923,CI000085743,-38.23591,-72.13034,71.982532452387
140957,CIM00085574,-33.04378,-71.39465,68.6556498332085
140919,CIM00085782,-40.77939,-72.95299,21.5590690060492
140917,CIM00085574,-32.80753,-71.17957,74.713964352462
140914,CIM00085577,-33.33333,-70.66667,11.186033474927
140912,CIM00085574,-33.66667,-70.91667,32.7525504545551
140913,CI000085629,-35.4378,-71.35326,53.4787367248508
140909,CIM00085766,-39.80273,-72.5469,49.1324751350437
140907,CIM00085574,-33.06105,-71.59241,83.5980254335753
12515,CIM00085577,-33.61169,-70.57577,22.2171456358076
12136,CIM00085577,-34.17083,-70.74444,82.2391235745326
12351,CIM00085577,-33.59217,-70.6996,17.7656812620917
12508,CIM00085577,-33.45694,-70.64827,4.17968788718378
12924,CIM00085682,-36.72494,-73.11684,7.18118680539311
12442,CI000085743,-38.73965,-72.59842,3.21221111570567
12281,CIM00085574,-33.036,-71.62963,87.9494833338871
12842,CIM00085574,-33.02457,-71.55183,82.1867009892661
12024,CMM00064930,4.57728,13.68459,5.93069105195424
12684,CM000004910,4.04827,9.70428,3.59469009403725
12843,CM000004910,3.8,10.13333,51.9706452592801
140988,CM000004910,4.16667,9.16667,63.5005736497787
12607,CMM00064860,9.30143,13.39771,4.9011565821799
12411,CD000004700,12.07689,15.03063,5.90595976312043
12784,CMM00064851,10.59095,14.31593,16.842621944204
141004,CMM00064851,9.96577,13.72738,79.185562094382
141015,CMM00064851,11.10682,14.2056,73.139674498166
141011,CMM00064851,10.58221,13.79351,52.730593662816
12413,CMM00064851,10.74244,13.80227,59.3330329314627
12207,CM000064870,7.32765,13.58472,3.16153104263755
141001,CM000064870,7.16365,13.72711,27.2262940926415
141288,CHM00056172,32.41875,102.63664,69.0721270460017
15167,CHM00051431,43.90845,81.33299,4.62014927148656
141043,CHM00051076,47.86667,88.11667,15.0746827797842
14991,CHM00058424,30.51365,117.04723,2.16791945251644
141290,CHM00058424,30.66266,116.55911,49.14646977262
15542,CHM00054346,41.12361,122.99,69.724126821605
15148,CHM00057816,26.25,105.93333,87.8219130387075
13735,CHM00053898,36.096,114.38278,5.34397874125812
141289,CHM00053898,36.13639,114.33667,11.1650188977863
141280,CHM00059211,23.9,106.61667,1.69467889180332
14257,CHM00059838,19.0939,108.65456,4.00449729429161
141336,CHM00053336,41.56958,107.49485,85.0348938728464
141050,CHM00051656,41.73333,86.15,2.32923124026194
141340,CHM00057237,32.04025,107.0623,91.5301556154168
14873,CHM00059632,21.48333,109.1,71.9876921968874
14416,CHM00054511,39.9075,116.39723,10.1457680321723
15399,CHM00050658,48.26667,126.6,58.3859672048543
14086,CHM00058221,32.94083,117.36083,1.1709753754748
15896,CHM00054346,41.28861,123.765,3.49661856230088
14400,CHM00054618,38.31667,116.86667,37.9583065770922
141277,CHM00054618,38.31,116.86,37.0269099826207
15826,CHM00054161,43.88,125.32278,8.76355927882294
13586,CHM00057662,29.04638,111.6783,0.608903599262844
141040,CHM00051463,44.01667,87.31667,35.9654068111816
14017,CHM00057687,28.19874,112.97087,10.8669988050603
141271,CHM00057687,28.14582,113.22967,36.8421053658602
15843,CHM00058362,31.64615,120.74221,73.9512455481604
15796,CHM00054324,41.57028,120.45861,2.36608700769021
14617,CHM00059316,23.65396,116.62262,28.902230083331
15104,CHM00054423,40.9519,117.95883,3.89320351427509
141334,CHM00054423,40.97,117.93,1.14131790073187
14340,CHM00056187,30.66667,104.06667,21.2190403097559
14489,CHM00057083,35.45861,113.79778,83.5522820074615
14871,CHM00053898,35.40495,114.06043,78.0013272039347
13618,CHM00058362,31.44778,121.09389,35.7994589039746
13541,CHM00057494,30.94454,113.55284,61.0231403060302
15544,CHM00054218,42.26833,118.96361,11.3068682559339
141342,CHM00058424,30.30431,117.41388,43.1751262622201
14339,CHM00057516,29.56278,106.55278,8.59501611230052
141350,CHM00059417,22.46541,107.39622,67.3220051535049
