id,date,prcp,tmin
PEM00084542,2013-09-11,NA,NA
PEM00084542,2013-09-12,NA,NA
PEM00084542,2013-09-13,NA,NA
PEM00084542,2013-09-14,NA,NA
PEM00084542,2013-09-15,NA,NA
PEM00084542,2013-09-16,NA,NA
PEM00084542,2013-09-17,NA,NA
PEM00084542,2013-09-18,NA,NA
PEM00084542,2013-09-19,NA,41
PEM00084542,2013-09-20,NA,NA
PEM00084542,2013-09-21,NA,NA
PEM00084542,2013-09-22,NA,NA
PEM00084542,2013-09-23,NA,NA
PEM00084542,2013-09-24,NA,NA
PEM00084542,2013-09-25,NA,NA
PEM00084542,2013-09-26,NA,NA
PEM00084542,2013-09-27,NA,NA
PEM00084542,2013-09-28,NA,NA
PEM00084542,2013-09-29,NA,NA
PEM00084542,2013-09-30,NA,NA
PEM00084542,2013-10-01,NA,NA
PEM00084542,2013-10-02,NA,NA
PEM00084542,2013-10-03,NA,NA
PEM00084542,2013-10-04,NA,46
PEM00084542,2013-10-05,NA,NA
PEM00084542,2013-10-06,NA,NA
PEM00084542,2013-10-07,NA,NA
PEM00084542,2013-10-08,NA,NA
PEM00084542,2013-10-09,NA,NA
PEM00084542,2013-10-10,NA,NA
PEM00084542,2013-10-11,NA,NA
PEM00084542,2013-10-12,NA,NA
PEM00084542,2013-10-13,NA,NA
PEM00084542,2013-10-14,NA,NA
PEM00084542,2013-10-15,NA,NA
PEM00084542,2013-10-16,NA,NA
PEM00084542,2013-10-17,NA,NA
PEM00084542,2013-10-18,NA,NA
PEM00084542,2013-10-19,NA,29
PEM00084542,2013-10-20,NA,NA
PEM00084542,2013-10-21,NA,NA
PEM00084542,2013-10-22,NA,NA
PEM00084542,2013-10-23,NA,NA
PEM00084542,2013-10-24,NA,NA
PEM00084542,2013-10-25,NA,NA
PEM00084542,2013-10-26,NA,NA
PEM00084542,2013-10-27,NA,NA
PEM00084542,2013-10-28,NA,NA
PEM00084542,2013-10-29,NA,NA
PEM00084542,2013-10-30,NA,NA
PEM00084542,2013-10-31,NA,NA
PEM00084542,2013-11-01,NA,NA
PEM00084542,2013-11-02,NA,NA
PEM00084542,2013-11-03,NA,NA
PEM00084542,2013-11-04,NA,NA
PEM00084542,2013-11-05,NA,NA
PEM00084542,2013-11-06,NA,NA
PEM00084542,2013-11-07,NA,NA
PEM00084542,2013-11-08,NA,NA
PEM00084542,2013-11-09,NA,NA
PEM00084542,2013-11-10,NA,NA
PEM00084542,2013-11-11,NA,NA
PEM00084542,2013-11-12,NA,NA
PEM00084542,2013-11-13,NA,30
