countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
EG,ADM2,Markaz Sūhāj,144056,Sohag Governorate,SHG,26.53948,31.67524,201339,,Africa__Cairo
EG,ADM2,Markaz al Uqşur,144109,Luxor Governorate,LX,25.62986,32.59017,422407,,Africa__Cairo
EG,CITY,Marsa Alam,26705,Red Sea Governorate,BA,25.06305,34.89005,10000,18,Africa__Cairo
EG,CITY,Mashtūl as Sūq,26768,Al Sharqia Governorate,SHR,30.36056,31.3776,45798,15,Africa__Cairo
EG,CITY,Maţāy,26001,Minya Governorate,MN,28.41899,30.77924,45215,40,Africa__Cairo
EG,CITY,Mersa Matruh,26139,Matrouh Governorate,MT,31.3529,27.23725,62042,7,Africa__Cairo
EG,CITY,Minyat an Naşr,26428,Dakahlia Governorate,DK,31.12624,31.64313,56951,4,Africa__Cairo
EG,CITY,Munshāt ‘Alī Āghā,26324,Kafr el-Sheikh Governorate,KFS,31.15791,30.70177,3847,,Africa__Cairo
EG,CITY,Munūf,26756,Monufia Governorate,MNF,30.46597,30.93199,83651,20,Africa__Cairo
EG,CITY,Naja' Ḥammādī,26525,Qena Governorate,KN,26.04949,32.24142,41184,78,Africa__Cairo
EG,CITY,New Cairo,26310,Cairo Governorate,C,30.03,31.47,200000,271,Africa__Cairo
EG,CITY,Nuwaybi‘a,26096,South Sinai Governorate,JS,29.04681,34.6634,5000,11,Africa__Cairo
EG,CITY,Port Said,26765,Port Said Governorate,PTS,31.26531,32.3019,538378,6,Africa__Cairo
EG,CITY,Qalyūb,26773,Qalyubia Governorate,KB,30.17922,31.2056,100495,22,Africa__Cairo
EG,CITY,Qaşr al Farāfirah,26864,New Valley Governorate,WAD,27.0568,27.96979,5000,76,Africa__Cairo
EG,CITY,Qinā,26879,Qena Governorate,KN,26.16418,32.72671,235362,80,Africa__Cairo
EG,CITY,Quwaysinā,26578,Monufia Governorate,MNF,30.56482,31.15777,42708,15,Africa__Cairo
EG,CITY,Quţūr,26318,Gharbia Governorate,GH,30.97225,30.95614,23842,9,Africa__Cairo
EG,CITY,Ras Gharib,26012,Red Sea Governorate,BA,28.35831,33.07829,32000,16,Africa__Cairo
EG,CITY,Rosetta,26371,Beheira Governorate,BH,31.39951,30.41718,64481,15,Africa__Cairo
EG,CITY,Safaga,26861,Red Sea Governorate,BA,26.74906,33.93891,32944,23,Africa__Cairo
EG,CITY,Saint Catherine,26671,South Sinai Governorate,JS,28.56191,33.94934,4603,1586,Africa__Cairo
EG,CITY,Samannūd,26289,Gharbia Governorate,GH,30.9616,31.24069,54980,12,Africa__Cairo
EG,CITY,Samālūţ,26493,Minya Governorate,MN,28.31214,30.71007,90465,41,Africa__Cairo
EG,CITY,Sharm el-Sheikh,25970,South Sinai Governorate,JS,27.91582,34.32995,12000,1,Africa__Cairo
EG,CITY,Shibīn al Kawm,26201,Monufia Governorate,MNF,30.55258,31.00904,186345,23,Africa__Cairo
EG,CITY,Shibīn al Qanāṭir,26622,Qalyubia Governorate,KB,30.31269,31.32018,56872,,Africa__Cairo
EG,CITY,Shirbīn,26519,Dakahlia Governorate,DK,31.19688,31.5243,54676,11,Africa__Cairo
