countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
AU,CITY,Langwarrin,4420,Victoria,VIC,-38.16667,145.16667,22146,109,Australia__Melbourne
AU,CITY,Langwarrin South,5565,Victoria,VIC,-38.18947,145.1935,1192,59,Australia__Melbourne
AU,CITY,Lansvale,989064,New South Wales,NSW,-33.90073,150.95078,2534,,Australia__Sydney
AU,CITY,Lara,4391,Victoria,VIC,-38.02388,144.40617,15919,13,Australia__Melbourne
AU,CITY,Larapinta,988700,Northern Territory,NT,-23.69303,133.83137,2159,,Australia__Darwin
AU,CITY,Largs,4333,New South Wales,NSW,-32.7,151.6,1894,26,Australia__Sydney
AU,CITY,Largs Bay,987525,South Australia,SA,-34.82582,138.48619,4015,,Australia__Adelaide
AU,CITY,Largs North,989052,South Australia,SA,-34.8205,138.49241,3556,,Australia__Adelaide
AU,CITY,Larrakeyah,3974,Northern Territory,NT,-12.45527,130.83172,4245,26,Australia__Darwin
AU,CITY,Latham,989364,Australian Capital Territory,ACT,-35.21652,149.03144,3574,,Australia__Sydney
AU,CITY,Lathlain,988777,Western Australia,WA,-31.96755,115.90631,3287,,Australia__Perth
AU,ADM2,Latrobe,133076,Tasmania,TAS,-41.21551,146.40656,10655,,Australia__Hobart
AU,ADM2,Latrobe,133277,Victoria,VIC,-38.25379,146.46124,73846,,Australia__Melbourne
AU,CITY,Lauderdale,4030,Tasmania,TAS,-42.91364,147.48747,2355,4,Australia__Hobart
AU,CITY,Launceston,4034,Tasmania,TAS,-41.43876,147.13467,106153,0,Australia__Hobart
AU,CITY,Launceston city centre,1000170,Tasmania,TAS,-41.43352,147.1378,3796,,Australia__Hobart
AU,CITY,Launching Place,5099,Victoria,VIC,-37.78058,145.56834,2319,149,Australia__Melbourne
AU,CITY,Laverton,5948,Victoria,VIC,-37.86201,144.76979,5001,13,Australia__Melbourne
AU,ADM2,Laverton,132990,Western Australia,WA,-27.93793,125.27127,1357,,Australia__Perth
AU,CITY,Lavington,4187,New South Wales,NSW,-36.03976,146.93958,12334,182,Australia__Sydney
AU,CITY,Lawnton,987800,Queensland,QLD,-27.28333,152.98333,5560,,Australia__Brisbane
AU,CITY,Lawrence,987821,New South Wales,NSW,-29.4921,153.09689,1014,19,Australia__Sydney
AU,CITY,Lawson,4222,New South Wales,NSW,-33.72064,150.42975,2537,726,Australia__Sydney
AU,CITY,Leabrook,5283,South Australia,SA,-34.92976,138.65862,1546,118,Australia__Adelaide
AU,CITY,Leanyer,4581,Northern Territory,NT,-12.36667,130.9,4557,19,Australia__Darwin
AU,CITY,Leda,988276,Western Australia,WA,-32.26766,115.7993,3233,,Australia__Perth
AU,CITY,Leederville,5004,Western Australia,WA,-31.93628,115.8419,3053,19,Australia__Perth
AU,CITY,Leeming,988805,Western Australia,WA,-32.07511,115.86613,10476,,Australia__Perth
AU,ADM2,Leeton,133068,New South Wales,NSW,-34.52967,146.26918,11539,,Australia__Sydney
AU,CITY,Legana,988081,Tasmania,TAS,-41.36572,147.04584,3926,29,Australia__Hobart
AU,CITY,Leichhardt,989438,Queensland,QLD,-27.62279,152.73373,3893,,Australia__Brisbane
AU,CITY,Leichhardt,494068,New South Wales,NSW,-33.88341,151.15625,14373,1,Australia__Sydney
AU,CITY,Leinster,988218,Western Australia,WA,-27.92028,120.6967,1334,,Australia__Perth
AU,CITY,Lemon Tree Passage,988339,New South Wales,NSW,-32.73047,152.03859,2554,,Australia__Sydney
AU,CITY,Lenah Valley,989017,Tasmania,TAS,-42.87146,147.27514,5880,,Australia__Hobart
AU,CITY,Lennox Head,988223,New South Wales,NSW,-28.79131,153.59201,6315,8,Australia__Sydney
AU,CITY,Leonay,988388,New South Wales,NSW,-33.76542,150.64806,2467,,Australia__Sydney
AU,CITY,Leongatha,987886,Victoria,VIC,-38.47607,145.94685,5408,88,Australia__Melbourne
AU,ADM2,Leonora,132860,Western Australia,WA,-28.39424,121.2596,2764,,Australia__Perth
AU,CITY,Leopold,4190,Victoria,VIC,-38.19001,144.46825,12389,53,Australia__Melbourne
AU,CITY,Leppington,988608,New South Wales,NSW,-33.96983,150.79675,3432,,Australia__Sydney
AU,CITY,Leschenault,988108,Western Australia,WA,-33.24519,115.7251,2772,,Australia__Perth
AU,CITY,Lesmurdie,989414,Western Australia,WA,-32.00199,116.04821,8142,,Australia__Perth
AU,CITY,Lethbridge Park,988744,New South Wales,NSW,-33.73716,150.80042,4760,,Australia__Sydney
AU,CITY,Leumeah,4125,New South Wales,NSW,-34.05,150.83333,9767,59,Australia__Sydney
AU,CITY,Leura,4673,New South Wales,NSW,-33.71667,150.33333,4802,956,Australia__Sydney
AU,CITY,Lewisham,5569,New South Wales,NSW,-33.89719,151.14883,3113,33,Australia__Sydney
AU,CITY,Lewiston,4481,South Australia,SA,-34.60449,138.59125,3009,25,Australia__Adelaide
AU,CITY,Liberty Grove,988145,New South Wales,NSW,-33.84095,151.08402,2240,,Australia__Sydney
AU,CITY,Lidcombe,4083,New South Wales,NSW,-33.86436,151.0397,19791,18,Australia__Sydney
AU,ADM2,Light,133274,South Australia,SA,-34.40981,138.84367,14459,,Australia__Adelaide
AU,CITY,Lightning Ridge,4690,New South Wales,NSW,-29.42743,147.97865,2636,149,Australia__Sydney
AU,CITY,Lilli Pilli,987873,New South Wales,NSW,-34.0683,151.11574,1358,,Australia__Sydney
AU,CITY,Lilydale,4057,Victoria,VIC,-37.75,145.35,16209,99,Australia__Melbourne
AU,CITY,Lilyfield,5643,New South Wales,NSW,-33.87499,151.1653,7594,20,Australia__Sydney
