countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
DK,CITY,Aabenraa,26736,Region of Southern Denmark,83,55.04434,9.41741,16344,16,Europe__Copenhagen
DK,ADM2,Aabenraa Kommune,143553,Region of Southern Denmark,83,54.9898,9.31282,59750,,Europe__Copenhagen
DK,CITY,Aalborg,26621,North Denmark Region,81,57.048,9.9187,122219,5,Europe__Copenhagen
DK,CITY,Aars,26858,North Denmark Region,81,56.80399,9.51441,7771,36,Europe__Copenhagen
DK,CITY,Albertslund,26303,Capital Region of Denmark,84,55.65691,12.36381,30000,12,Europe__Copenhagen
DK,ADM2,Albertslund Kommune,143552,Capital Region of Denmark,84,55.68022,12.34797,27711,,Europe__Copenhagen
DK,ADM2,Allerød Kommune,143554,Capital Region of Denmark,84,55.85856,12.32558,24098,,Europe__Copenhagen
DK,CITY,Allingåbro,26015,Central Denmark Region,82,56.46432,10.31957,1842,3,Europe__Copenhagen
DK,CITY,Arden,26504,North Denmark Region,81,56.76899,9.86184,2516,73,Europe__Copenhagen
DK,CITY,Asnæs,26097,Region Zealand,85,55.81229,11.50129,2441,,Europe__Copenhagen
DK,CITY,Assens,26897,Region of Southern Denmark,83,55.27023,9.90081,6053,14,Europe__Copenhagen
DK,ADM2,Assens Kommune,143548,Region of Southern Denmark,83,55.29958,10.07952,41598,,Europe__Copenhagen
DK,CITY,Assentoft,26285,Central Denmark Region,82,56.4421,10.1517,2432,41,Europe__Copenhagen
DK,CITY,Augustenborg,26684,Region of Southern Denmark,83,54.95201,9.87216,3132,8,Europe__Copenhagen
DK,CITY,Auning,26757,Central Denmark Region,82,56.43079,10.37818,2509,11,Europe__Copenhagen
DK,CITY,Avlum,26552,Central Denmark Region,82,56.26539,8.79256,2875,47,Europe__Copenhagen
DK,CITY,Ballerup,26180,Capital Region of Denmark,84,55.73165,12.36328,40000,34,Europe__Copenhagen
DK,ADM2,Ballerup Kommune,143550,Capital Region of Denmark,84,55.73248,12.35793,47982,,Europe__Copenhagen
DK,CITY,Beder,26403,Central Denmark Region,82,56.06025,10.21179,4214,46,Europe__Copenhagen
DK,CITY,Bellinge,26644,Region of Southern Denmark,83,55.33535,10.32045,4129,,Europe__Copenhagen
DK,CITY,Billund,26551,Region of Southern Denmark,83,55.73349,9.10785,6160,58,Europe__Copenhagen
DK,ADM2,Billund Kommune,143549,Region of Southern Denmark,83,55.73079,8.96844,26265,,Europe__Copenhagen
DK,CITY,Birkerød,26782,Capital Region of Denmark,84,55.84759,12.42791,18901,53,Europe__Copenhagen
DK,CITY,Bjerringbro,26192,Central Denmark Region,82,56.37797,9.66065,7390,14,Europe__Copenhagen
DK,CITY,Bjæverskov,26856,Region Zealand,85,55.45756,12.03651,2618,30,Europe__Copenhagen
DK,CITY,Blovstrød,26687,Capital Region of Denmark,84,55.87038,12.3864,2137,53,Europe__Copenhagen
DK,CITY,Bogense,26084,Region of Southern Denmark,83,55.56691,10.08863,3410,10,Europe__Copenhagen
DK,CITY,Bording Kirkeby,26724,Central Denmark Region,82,56.16871,9.24384,2104,87,Europe__Copenhagen
DK,ADM2,Bornholm Kommune,143547,Capital Region of Denmark,84,55.12386,14.91115,41577,,Europe__Copenhagen
DK,CITY,Borup,26346,Region Zealand,85,55.49472,11.97584,3120,44,Europe__Copenhagen
DK,CITY,Bramming,26646,Region of Southern Denmark,83,55.46946,8.70007,6726,15,Europe__Copenhagen
DK,CITY,Brande,26605,Central Denmark Region,82,55.94316,9.12798,6357,53,Europe__Copenhagen
DK,CITY,Brejning,26280,Region of Southern Denmark,83,55.66594,9.67217,2220,43,Europe__Copenhagen
DK,CITY,Brenderup,26349,Region of Southern Denmark,83,55.48407,9.97908,1366,27,Europe__Copenhagen
DK,CITY,Broager,26379,Region of Southern Denmark,83,54.8894,9.67465,3376,34,Europe__Copenhagen
DK,CITY,Brovst,26296,North Denmark Region,81,57.0975,9.52264,2710,10,Europe__Copenhagen
DK,CITY,Brædstrup,26014,Central Denmark Region,82,55.97153,9.61129,3130,112,Europe__Copenhagen
DK,ADM2,Brøndby Kommune,143544,Capital Region of Denmark,84,55.6429,12.41101,34020,,Europe__Copenhagen
DK,CITY,Brønderslev,26709,North Denmark Region,81,57.27021,9.94102,11671,15,Europe__Copenhagen
DK,ADM2,Brønderslev Kommune,143546,North Denmark Region,81,57.23506,10.10061,35806,,Europe__Copenhagen
DK,CITY,Brørup,26634,Region of Southern Denmark,83,55.48194,9.01756,4233,60,Europe__Copenhagen
DK,CITY,Bullerup,26120,Region of Southern Denmark,83,55.42686,10.47137,2982,,Europe__Copenhagen
DK,CITY,Børkop,26889,Region of Southern Denmark,83,55.64195,9.64958,3561,37,Europe__Copenhagen
DK,CITY,Charlottenlund,26019,Capital Region of Denmark,84,55.75238,12.5745,40000,,Europe__Copenhagen
DK,CITY,Christiansfeld,26087,Region of Southern Denmark,83,55.35817,9.48701,2709,28,Europe__Copenhagen
DK,CITY,Christianshavn,26481,Capital Region of Denmark,84,55.67383,12.59541,10140,7,Europe__Copenhagen
DK,ADM2,Christiansø,143543,Capital Region of Denmark,84,55.31982,15.18783,105,,Europe__Copenhagen
DK,CITY,Copenhagen,25261,Capital Region of Denmark,84,55.67594,12.56553,1153615,14,Europe__Copenhagen
DK,CITY,Dianalund,26110,Region Zealand,85,55.53133,11.4925,3605,28,Europe__Copenhagen
DK,CITY,Dragør,25985,Capital Region of Denmark,84,55.5928,12.67221,11045,3,Europe__Copenhagen
DK,ADM2,Dragør Kommune,143545,Capital Region of Denmark,84,55.58233,12.62756,13738,,Europe__Copenhagen
DK,CITY,Dronninglund,26606,North Denmark Region,81,57.16035,10.29287,3084,23,Europe__Copenhagen
DK,CITY,Dybbøl,26168,Region of Southern Denmark,83,54.91079,9.73601,2303,36,Europe__Copenhagen
DK,CITY,Ebeltoft,25960,Central Denmark Region,82,56.19442,10.6821,7501,28,Europe__Copenhagen
DK,ADM2,Egedal Kommune,143571,Capital Region of Denmark,84,55.75556,12.22778,41756,,Europe__Copenhagen
DK,CITY,Egtved,26612,Region of Southern Denmark,83,55.61613,9.30763,2151,69,Europe__Copenhagen
DK,CITY,Ejby,25935,Region of Southern Denmark,83,55.4301,9.92973,1996,25,Europe__Copenhagen
DK,CITY,Ejby,26526,Region Zealand,85,55.4858,12.08171,2692,30,Europe__Copenhagen
DK,CITY,Esbjerg,26047,Region of Southern Denmark,83,55.47028,8.45187,72205,17,Europe__Copenhagen
DK,ADM2,Esbjerg Kommune,143565,Region of Southern Denmark,83,55.46893,8.46222,115150,,Europe__Copenhagen
DK,CITY,Espergærde,26888,Capital Region of Denmark,84,55.99464,12.54733,11358,,Europe__Copenhagen
DK,CITY,Faaborg,26694,Region of Southern Denmark,83,55.0951,10.24226,7239,,Europe__Copenhagen
DK,ADM2,Faaborg-Midtfyn Kommune,143566,Region of Southern Denmark,83,55.22667,10.40667,51694,,Europe__Copenhagen
DK,ADM2,Fanø Kommune,143538,Region of Southern Denmark,83,55.41667,8.41667,3231,,Europe__Copenhagen
DK,CITY,Farsø,26927,North Denmark Region,81,56.77276,9.33925,3271,32,Europe__Copenhagen
DK,CITY,Farum,26475,Capital Region of Denmark,84,55.80858,12.36066,18376,33,Europe__Copenhagen
DK,ADM2,Favrskov Kommune,143556,Central Denmark Region,82,56.31667,9.94,47055,,Europe__Copenhagen
DK,CITY,Faxe,26151,Region Zealand,85,55.25561,12.11926,3747,33,Europe__Copenhagen
DK,ADM2,Faxe Kommune,143573,Region Zealand,85,55.29444,12.06111,35206,,Europe__Copenhagen
DK,CITY,Faxe Ladeplads,26302,Region Zealand,85,55.21981,12.17013,2837,9,Europe__Copenhagen
DK,CITY,Fensmark,26566,Region Zealand,85,55.27919,11.80382,4203,67,Europe__Copenhagen
DK,CITY,Fjerritslev,26278,North Denmark Region,81,57.08822,9.26622,3441,13,Europe__Copenhagen
DK,CITY,Fløng,26657,Capital Region of Denmark,84,55.66212,12.18698,11108,27,Europe__Copenhagen
DK,CITY,Forlev,26602,Region Zealand,85,55.37445,11.25966,2058,5,Europe__Copenhagen
DK,CITY,Framlev,26241,Central Denmark Region,82,56.15664,10.01318,3067,39,Europe__Copenhagen
DK,CITY,Fredensborg,26299,Capital Region of Denmark,84,55.97558,12.40314,8249,31,Europe__Copenhagen
DK,ADM2,Fredensborg Kommune,143575,Capital Region of Denmark,84,55.95,12.45,39470,,Europe__Copenhagen
DK,CITY,Fredericia,26360,Region of Southern Denmark,83,55.56568,9.75257,36946,16,Europe__Copenhagen
DK,ADM2,Fredericia Kommune,143540,Region of Southern Denmark,83,55.57271,9.69489,50180,,Europe__Copenhagen
