countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
ES,CITY,Agudo,28434,Castile-La Mancha,CM,38.98183,-4.87133,1687,600,Europe__Madrid
ES,CITY,Aguilafuente,33015,León Province,LE,41.22667,-4.11185,750,879,Europe__Madrid
ES,CITY,Aguilar,28806,Andalusia,AN,37.51476,-4.65717,13509,,Europe__Madrid
ES,CITY,Aguilar de Bureba,33554,León Province,LE,42.58974,-3.32913,71,683,Europe__Madrid
ES,CITY,Aguilar de Campoo,33357,León Province,LE,42.79452,-4.25892,7280,,Europe__Madrid
ES,CITY,Aguilar de Campos,33025,León Province,LE,41.98375,-5.18117,327,752,Europe__Madrid
ES,CITY,Aguilar de Codés,33390,Navarre,NC,42.61249,-2.38987,113,731,Europe__Madrid
ES,CITY,Aguilar de Segarra,33823,Catalonia,CT,41.74822,1.62919,235,,Europe__Madrid
ES,CITY,Aguilar del Alfambra,33142,Aragon,AR,40.59027,-0.79589,77,1302,Europe__Madrid
ES,CITY,Aguilar del Río Alhama,33608,La Rioja,RI,41.96212,-1.9934,700,642,Europe__Madrid
ES,CITY,Aguilón,33156,Aragon,AR,41.29467,-1.04634,288,,Europe__Madrid
ES,CITY,Agullana,33202,Catalonia,CT,42.39408,2.84666,769,,Europe__Madrid
ES,CITY,Agullent,28370,Valencian Community,VC,38.82273,-0.54833,2352,,Europe__Madrid
ES,CITY,Agulo,28256,Canary Islands,CN,28.18778,-17.19678,1252,,Atlantic__Canary
ES,CITY,Agurain / Salvatierra,30741,Basque Country,PV,42.85162,-2.39123,4139,,Europe__Madrid
ES,CITY,Agón,32978,Aragon,AR,41.85574,-1.45233,191,,Europe__Madrid
ES,CITY,Agüero,33455,Aragon,AR,42.35505,-0.79324,154,696,Europe__Madrid
ES,CITY,Agüimes,28708,Canary Islands,CN,27.90539,-15.44609,28924,,Atlantic__Canary
ES,CITY,Ahigal,33269,Extremadura,EX,40.18954,-6.18815,1583,391,Europe__Madrid
ES,CITY,Ahigal de Villarino,33827,León Province,LE,41.15819,-6.38037,42,766,Europe__Madrid
ES,CITY,Ahigal de los Aceiteros,33588,León Province,LE,40.87231,-6.74702,164,633,Europe__Madrid
ES,CITY,Ahillones,28702,Extremadura,EX,38.26667,-5.85,1101,,Europe__Madrid
ES,CITY,Aia,33310,Basque Country,PV,43.23721,-2.14833,2081,,Europe__Madrid
ES,CITY,Aielo de Malferit,28373,Valencian Community,VC,38.88333,-0.58333,4320,,Europe__Madrid
ES,CITY,Aiguafreda,33406,Catalonia,CT,41.76807,2.25051,2308,524,Europe__Madrid
ES,CITY,Aiguaviva,33485,Catalonia,CT,41.9384,2.76217,608,169,Europe__Madrid
ES,CITY,Ainzón,33008,Aragon,AR,41.81644,-1.51995,1240,,Europe__Madrid
ES,CITY,Aitona,32975,Catalonia,CT,41.48333,0.46667,2273,110,Europe__Madrid
ES,CITY,Aizarnazabal,33144,Basque Country,PV,43.25591,-2.23607,602,,Europe__Madrid
ES,CITY,Ajalvir,33469,Community of Madrid,MD,40.53205,-3.47841,3096,647,Europe__Madrid
ES,CITY,Ajamil,33596,La Rioja,RI,42.16705,-2.48752,83,1040,Europe__Madrid
ES,CITY,Ajofrín,28124,Castile-La Mancha,CM,39.71088,-3.9822,2183,770,Europe__Madrid
ES,CITY,Alacón,33648,Aragon,AR,41.02575,-0.69782,433,,Europe__Madrid
ES,CITY,Aladrén,33573,Aragon,AR,41.24917,-1.15591,71,783,Europe__Madrid
ES,CITY,Alaejos,33022,León Province,LE,41.30732,-5.21567,1685,754,Europe__Madrid
ES,CITY,Alagón,33428,Aragon,AR,41.76964,-1.11906,6141,,Europe__Madrid
ES,CITY,Alaior,28180,Balearic Islands,PM,39.93034,4.14039,8671,,Europe__Madrid
ES,CITY,Alajeró,28486,Canary Islands,CN,28.06205,-17.24073,2066,850,Atlantic__Canary
ES,CITY,Alameda,27997,Andalusia,AN,37.2087,-4.6586,5241,430,Europe__Madrid
ES,CITY,Alameda del Valle,33765,Community of Madrid,MD,40.9187,-3.84243,217,1107,Europe__Madrid
ES,CITY,Alamedilla,28266,Andalusia,AN,37.58232,-3.24241,815,862,Europe__Madrid
ES,CITY,Alamillo,28855,Castile-La Mancha,CM,38.67842,-4.79008,507,444,Europe__Madrid
ES,CITY,Alaminos,33786,Castile-La Mancha,CM,40.86303,-2.72573,84,,Europe__Madrid
ES,CITY,Alange,28084,Extremadura,EX,38.78495,-6.24574,2018,323,Europe__Madrid
ES,CITY,Alanís,28691,Andalusia,AN,38.03333,-5.71667,1746,775,Europe__Madrid
ES,CITY,Alaquàs,28276,Valencian Community,VC,39.45568,-0.461,30392,,Europe__Madrid
ES,CITY,Alar del Rey,32937,León Province,LE,42.66037,-4.31271,1169,,Europe__Madrid
ES,CITY,Alaraz,33577,León Province,LE,40.74886,-5.28781,610,884,Europe__Madrid
ES,CITY,Alarba,33521,Aragon,AR,41.20482,-1.61335,141,,Europe__Madrid
ES,CITY,Alarcón,28046,Castile-La Mancha,CM,39.55,-2.08333,187,831,Europe__Madrid
ES,CITY,Alarilla,33519,Castile-La Mancha,CM,40.84711,-3.1031,121,845,Europe__Madrid
