countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
SE,CITY,Bjuv,106793,Skåne County,M,56.08372,12.91914,10602,,Europe__Stockholm
SE,ADM2,Bjuvs Kommun,165770,Skåne County,M,56.05409,12.96542,14880,,Europe__Stockholm
SE,CITY,Bjärnum,106451,Skåne County,M,56.29032,13.71128,2755,95,Europe__Stockholm
SE,CITY,Bjärred,106893,Skåne County,M,55.71667,13.01667,9844,7,Europe__Stockholm
SE,CITY,Bjästa,106572,Västernorrland County,Y,63.2,18.5,1845,33,Europe__Stockholm
SE,CITY,Björboholm,106564,Västra Götaland County,O,57.87096,12.32546,1036,68,Europe__Stockholm
SE,CITY,Björklinge,105273,Uppsala County,C,60.03004,17.55203,3186,,Europe__Stockholm
SE,CITY,Björkskatan,106499,Norrbotten County,BD,65.61373,22.17702,4388,,Europe__Stockholm
SE,CITY,Björkö,106644,Västra Götaland County,O,57.73221,11.67916,1495,,Europe__Stockholm
SE,CITY,Björlanda,106754,Västra Götaland County,O,57.76667,11.83333,23088,8,Europe__Stockholm
SE,CITY,Björneborg,106167,Värmland County,S,59.24122,14.24942,1237,130,Europe__Stockholm
SE,CITY,Blentarp,106612,Skåne County,M,55.58333,13.6,1452,55,Europe__Stockholm
SE,CITY,Blomstermåla,106921,Kalmar County,H,56.98333,16.33333,2380,26,Europe__Stockholm
SE,CITY,Bodafors,106587,Jönköping County,F,57.5,14.7,1957,276,Europe__Stockholm
SE,CITY,Boden,105934,Norrbotten County,BD,65.82518,21.68864,16830,,Europe__Stockholm
SE,ADM2,Bodens Kommun,165522,Norrbotten County,BD,66.04393,21.29977,27559,,Europe__Stockholm
SE,CITY,Boliden,105215,Västerbotten County,AC,64.86667,20.38333,1661,226,Europe__Stockholm
SE,CITY,Bollebygd,106959,Västra Götaland County,O,57.66866,12.57272,3870,87,Europe__Stockholm
SE,ADM2,Bollebygds Kommun,165799,Västra Götaland County,O,57.7426,12.61451,8346,,Europe__Stockholm
SE,CITY,Bollmora,106732,Stockholm County,AB,59.24196,18.22762,18548,,Europe__Stockholm
SE,CITY,Bollnäs,106104,Gävleborg County,X,61.34817,16.39464,13716,53,Europe__Stockholm
SE,ADM2,Bollnäs Kommun,165766,Gävleborg County,X,61.31418,16.41725,26162,,Europe__Stockholm
SE,CITY,Bollstabruk,106536,Västernorrland County,Y,62.99777,17.67348,1883,2,Europe__Stockholm
SE,CITY,Boo,106102,Stockholm County,AB,59.33333,18.28333,24052,37,Europe__Stockholm
SE,CITY,Bor,107074,Jönköping County,F,57.11667,14.16667,1263,169,Europe__Stockholm
SE,CITY,Borensberg,106647,Östergötland County,E,58.56667,15.28333,2942,107,Europe__Stockholm
SE,CITY,Borgholm,106852,Kalmar County,H,56.8793,16.65634,4344,5,Europe__Stockholm
SE,ADM2,Borgholms Kommun,165768,Kalmar County,H,57.09747,16.94092,10662,,Europe__Stockholm
SE,CITY,Borlänge,106455,Dalarna County,W,60.4858,15.43714,41955,151,Europe__Stockholm
SE,ADM2,Borlänge Kommun,165763,Dalarna County,W,60.45799,15.39873,49326,,Europe__Stockholm
SE,ADM2,Borås,165767,Västra Götaland County,O,57.73783,12.94076,103398,,Europe__Stockholm
SE,ADM2,Botkyrka Kommun,165762,Stockholm County,AB,59.2,17.81667,83184,,Europe__Stockholm
SE,CITY,Boxholm,106632,Östergötland County,E,58.19719,15.05376,3269,147,Europe__Stockholm
SE,ADM2,Boxholms Kommun,165765,Östergötland County,E,58.14842,15.10988,5210,,Europe__Stockholm
SE,CITY,Brastad,106634,Västra Götaland County,O,58.38333,11.48333,2289,,Europe__Stockholm
SE,CITY,Braås,106530,Kronoberg County,G,57.06667,15.05,1692,188,Europe__Stockholm
SE,CITY,Bredaryd,106547,Jönköping County,F,57.17343,13.73789,1549,165,Europe__Stockholm
SE,CITY,Bredbyn,106116,Västernorrland County,Y,63.44655,18.11019,1200,45,Europe__Stockholm
SE,CITY,Brevik,106327,Stockholm County,AB,59.35,18.2,8024,41,Europe__Stockholm
SE,CITY,Bro,107009,Stockholm County,AB,59.51667,17.63333,8266,,Europe__Stockholm
SE,CITY,Broby,106833,Skåne County,M,56.25521,14.07797,3104,,Europe__Stockholm
SE,CITY,Bromma,106165,Stockholm County,AB,59.34,17.94,61000,,Europe__Stockholm
SE,CITY,Bromölla,106601,Skåne County,M,56.07551,14.46958,7854,,Europe__Stockholm
SE,ADM2,Bromölla Kommun,165761,Skåne County,M,56.11934,14.5115,12261,,Europe__Stockholm
SE,CITY,Brunflo,106936,Jämtland County,Z,63.07586,14.83203,3916,,Europe__Stockholm
SE,CITY,Brunn,106483,Stockholm County,AB,59.28,18.43,1180,,Europe__Stockholm
SE,CITY,Brunna,106407,Stockholm County,AB,59.51667,17.75,3948,,Europe__Stockholm
SE,CITY,Brunna,106846,Dalarna County,W,60.26255,16.01034,3861,55,Europe__Stockholm
SE,CITY,Bräcke,106335,Jämtland County,Z,62.75067,15.42193,1559,,Europe__Stockholm
SE,ADM2,Bräcke Kommun,165764,Jämtland County,Z,62.85469,15.66609,6848,,Europe__Stockholm
SE,CITY,Bräkne-Hoby,107084,Blekinge,K,56.23333,15.11667,1708,,Europe__Stockholm
SE,CITY,Brålanda,106772,Västra Götaland County,O,58.56344,12.34923,1521,70,Europe__Stockholm
SE,CITY,Bua,106814,Halland County,N,57.2378,12.12187,1792,80,Europe__Stockholm
SE,CITY,Bunkeflostrand,106454,Skåne County,M,55.54478,12.92375,13048,,Europe__Stockholm
SE,CITY,Bureå,105643,Västerbotten County,AC,64.61667,21.2,2533,,Europe__Stockholm
SE,ADM2,Burlövs Kommun,165760,Skåne County,M,55.63873,13.09473,16744,,Europe__Stockholm
SE,CITY,Burträsk,106073,Västerbotten County,AC,64.51667,20.65,1573,,Europe__Stockholm
SE,CITY,Byske,106000,Västerbotten County,AC,64.95258,21.2058,1785,,Europe__Stockholm
SE,CITY,Bälinge,106903,Uppsala County,C,59.95,17.53333,2406,,Europe__Stockholm
SE,CITY,Bålsta,106105,Uppsala County,C,59.5671,17.52781,13138,,Europe__Stockholm
SE,CITY,Bårslöv,106153,Skåne County,M,56.0091,12.8058,2753,,Europe__Stockholm
SE,CITY,Båstad,106805,Skåne County,M,56.42689,12.85339,5146,,Europe__Stockholm
SE,ADM2,Båstads Kommun,165772,Skåne County,M,56.40102,12.79912,14199,,Europe__Stockholm
SE,CITY,Charlottenberg,106837,Värmland County,S,59.88422,12.30398,2368,,Europe__Stockholm
SE,CITY,Dalarö,106580,Stockholm County,AB,59.13306,18.40639,1849,,Europe__Stockholm
SE,CITY,Dalby,106166,Skåne County,M,55.66655,13.34976,6302,,Europe__Stockholm
SE,CITY,Dals Långed,106709,Västra Götaland County,O,58.92555,12.30865,1407,,Europe__Stockholm
SE,ADM2,Dals-Ed Kommun,165759,Västra Götaland County,O,58.91252,11.92395,4681,,Europe__Stockholm
SE,CITY,Dalsjöfors,107028,Västra Götaland County,O,57.71667,13.08333,3606,,Europe__Stockholm
SE,ADM2,Danderyds Kommun,165757,Stockholm County,AB,59.40924,18.04847,31418,,Europe__Stockholm
SE,CITY,Degeberga,106259,Skåne County,M,55.83333,14.08333,1328,,Europe__Stockholm
SE,CITY,Degerfors,106233,Örebro County,T,59.23797,14.43077,7190,,Europe__Stockholm
SE,ADM2,Degerfors Kommun,165758,Örebro County,T,59.1558,14.43352,9569,,Europe__Stockholm
SE,CITY,Deje,106854,Värmland County,S,59.603,13.472,2702,,Europe__Stockholm
SE,CITY,Delsbo,106388,Gävleborg County,X,61.80104,16.55571,2185,,Europe__Stockholm
SE,CITY,Dingtuna,106393,Västmanland County,U,59.57279,16.38722,1021,,Europe__Stockholm
SE,CITY,Diseröd,106832,Västra Götaland County,O,57.92636,12.02598,1328,58,Europe__Stockholm
SE,CITY,Djursholm,106193,Stockholm County,AB,59.39926,18.05619,8856,,Europe__Stockholm
SE,CITY,Djurås,106338,Dalarna County,W,60.56061,15.13281,2128,,Europe__Stockholm
SE,CITY,Djurö,106320,Stockholm County,AB,59.32653,18.71152,1442,,Europe__Stockholm
SE,CITY,Donsö,106721,Västra Götaland County,O,57.6,11.79917,1446,,Europe__Stockholm
SE,CITY,Dorotea,106119,Västerbotten County,AC,64.26185,16.41306,1491,,Europe__Stockholm
SE,ADM2,Dorotea Kommun,165756,Västerbotten County,AC,64.57981,15.80614,2874,,Europe__Stockholm
SE,CITY,Ed,106389,Västra Götaland County,O,58.91247,11.93308,2994,,Europe__Stockholm
SE,ADM2,Eda kommun,165755,Värmland County,S,59.8,12.21667,8498,,Europe__Stockholm
SE,CITY,Edsbyn,106372,Gävleborg County,X,61.37692,15.81747,4179,,Europe__Stockholm
SE,CITY,Ekeby,106438,Skåne County,M,56.0,12.96667,3292,,Europe__Stockholm
SE,CITY,Ekeby-Almby,106184,Örebro County,T,59.26,15.33,1531,,Europe__Stockholm
SE,CITY,Ekenässjön,106613,Jönköping County,F,57.49175,15.02226,1563,,Europe__Stockholm
SE,CITY,Ekerö,106898,Stockholm County,AB,59.291,17.81212,11505,,Europe__Stockholm
SE,ADM2,Ekerö Kommun,165754,Stockholm County,AB,59.32198,17.6358,25491,,Europe__Stockholm
SE,CITY,Ekshärad,106715,Värmland County,S,60.17275,13.49647,1020,,Europe__Stockholm
SE,CITY,Eksjö,106913,Jönköping County,F,57.66643,14.97205,10157,,Europe__Stockholm
SE,ADM2,Eksjö Kommun,165753,Jönköping County,F,57.62006,15.2181,16259,,Europe__Stockholm
SE,CITY,Ekängen,106784,Östergötland County,E,58.46667,15.63333,2485,,Europe__Stockholm
SE,CITY,Ellös,106606,Västra Götaland County,O,58.18333,11.46667,1036,,Europe__Stockholm
SE,CITY,Emmaboda,106147,Kalmar County,H,56.63268,15.53648,4818,,Europe__Stockholm
SE,ADM2,Emmaboda Kommun,165751,Kalmar County,H,56.63333,15.53333,9137,,Europe__Stockholm
SE,CITY,Enbacka,106877,Dalarna County,W,60.40993,15.59575,1899,,Europe__Stockholm
SE,CITY,Enebyberg,106661,Stockholm County,AB,59.43333,18.05,5000,,Europe__Stockholm
SE,CITY,Enhagen-Ekbacken,107068,Västmanland County,U,59.56543,16.53045,1091,,Europe__Stockholm
SE,CITY,Enköping,106316,Uppsala County,C,59.63607,17.07768,22553,16,Europe__Stockholm
SE,ADM2,Enköpings Kommun,165748,Uppsala County,C,59.68575,17.11668,39848,,Europe__Stockholm
SE,CITY,Eriksberg,106329,Stockholm County,AB,59.24241,17.81631,3200,,Europe__Stockholm
SE,CITY,Eriksbo,106576,Västra Götaland County,O,57.77141,12.04183,2564,,Europe__Stockholm
SE,CITY,Ersmark,105449,Västerbotten County,AC,63.88333,20.31667,1650,,Europe__Stockholm
SE,CITY,Eskilstuna,106447,Södermanland County,D,59.36661,16.5077,67359,26,Europe__Stockholm
SE,ADM2,Eskilstuna Kommun,165746,Södermanland County,D,59.37362,16.49014,96525,,Europe__Stockholm
SE,CITY,Eslöv,106262,Skåne County,M,55.83928,13.30393,18592,68,Europe__Stockholm
SE,ADM2,Eslövs Kommun,165749,Skåne County,M,55.83607,13.37522,31633,,Europe__Stockholm
SE,ADM2,Essunga Kommun,165745,Västra Götaland County,O,58.20253,12.72273,5541,,Europe__Stockholm
SE,CITY,Fagersta,106496,Västmanland County,U,60.00418,15.79316,11936,102,Europe__Stockholm
SE,ADM2,Fagersta Kommun,165744,Västmanland County,U,59.94834,15.88332,12451,,Europe__Stockholm
SE,CITY,Falkenberg,106977,Halland County,N,56.90552,12.49118,24099,13,Europe__Stockholm
SE,ADM2,Falkenbergs Kommun,165752,Halland County,N,57.04317,12.72989,41083,,Europe__Stockholm
SE,CITY,Falköping,106464,Västra Götaland County,O,58.17347,13.55068,17170,218,Europe__Stockholm
SE,ADM2,Falköpings Kommun,165747,Västra Götaland County,O,58.14046,13.53277,31515,,Europe__Stockholm
SE,ADM2,Falu kommun,165750,Dalarna County,W,60.60483,15.63492,55960,,Europe__Stockholm
SE,CITY,Falun,106239,Dalarna County,W,60.60357,15.62597,37000,110,Europe__Stockholm
SE,CITY,Fellingsbro,106138,Örebro County,T,59.43333,15.58333,1475,,Europe__Stockholm
SE,CITY,Filipstad,107011,Värmland County,S,59.71236,14.16831,6119,,Europe__Stockholm
SE,ADM2,Filipstads Kommun,165743,Värmland County,S,59.87354,14.14706,10521,,Europe__Stockholm
SE,CITY,Finspång,106453,Östergötland County,E,58.70578,15.76739,12807,,Europe__Stockholm
SE,ADM2,Finspångs Kommun,165740,Östergötland County,E,58.80568,15.78783,20730,,Europe__Stockholm
SE,CITY,Fisksätra,106405,Stockholm County,AB,59.29153,18.2549,8117,,Europe__Stockholm
SE,CITY,Fittja,106950,Stockholm County,AB,59.24868,17.85991,7500,,Europe__Stockholm
SE,CITY,Fjugesta,106909,Örebro County,T,59.17375,14.87227,2160,,Europe__Stockholm
SE,CITY,Fjälkinge,106917,Skåne County,M,56.04364,14.27562,1832,,Europe__Stockholm
SE,CITY,Fjärås kyrkby,106340,Halland County,N,57.45913,12.17508,2385,,Europe__Stockholm
SE,CITY,Flen,106449,Södermanland County,D,59.05834,16.58781,6594,,Europe__Stockholm
SE,ADM2,Flens Kommun,165741,Södermanland County,D,59.05,16.71667,16068,,Europe__Stockholm
SE,CITY,Floby,106708,Västra Götaland County,O,58.13333,13.33333,1562,,Europe__Stockholm
SE,CITY,Forsbacka,105413,Västerbotten County,AC,64.76667,20.5,1748,144,Europe__Stockholm
SE,CITY,Forsbacka,106783,Gävleborg County,X,60.61667,16.88333,1754,,Europe__Stockholm
SE,CITY,Forserum,106755,Jönköping County,F,57.7,14.46667,2080,,Europe__Stockholm
SE,CITY,Forshaga,106747,Värmland County,S,59.52541,13.48127,6361,,Europe__Stockholm
SE,ADM2,Forshaga Kommun,165739,Värmland County,S,59.64596,13.50572,11230,,Europe__Stockholm
SE,CITY,Forsheda,106210,Jönköping County,F,57.16415,13.83016,1510,,Europe__Stockholm
SE,CITY,Frillesås,106364,Halland County,N,57.31667,12.16667,2832,,Europe__Stockholm
SE,CITY,Fristad,106806,Västra Götaland County,O,57.82483,13.01064,5409,,Europe__Stockholm
SE,CITY,Fritsla,106776,Västra Götaland County,O,57.55655,12.78457,2307,,Europe__Stockholm
SE,CITY,Fränsta,106283,Västernorrland County,Y,62.49855,16.17016,2062,,Europe__Stockholm
SE,CITY,Frösakull,106164,Halland County,N,56.68333,12.73333,2296,,Europe__Stockholm
SE,CITY,Frövi,106492,Örebro County,T,59.46667,15.36667,2480,,Europe__Stockholm
SE,CITY,Furulund,106369,Skåne County,M,55.7738,13.09022,4359,,Europe__Stockholm
SE,CITY,Furulund,106866,Västra Götaland County,O,57.71667,12.13333,3888,,Europe__Stockholm
SE,CITY,Fyllinge,106515,Halland County,N,56.65,12.91667,2830,,Europe__Stockholm
SE,CITY,Färgelanda,106303,Västra Götaland County,O,58.56816,11.99235,1986,,Europe__Stockholm
SE,ADM2,Färgelanda Kommun,165742,Västra Götaland County,O,58.6163,12.01136,6628,,Europe__Stockholm
SE,CITY,Färila,106373,Gävleborg County,X,61.80011,15.84422,1398,,Europe__Stockholm
SE,CITY,Färjestaden,107036,Kalmar County,H,56.6499,16.46859,5645,,Europe__Stockholm
SE,CITY,Färlöv,106229,Skåne County,M,56.06667,14.08333,1016,,Europe__Stockholm
SE,CITY,Förslöv,106360,Skåne County,M,56.35,12.81667,2386,,Europe__Stockholm
SE,CITY,Gagnef,106190,Dalarna County,W,60.59856,15.07745,1199,,Europe__Stockholm
SE,ADM2,Gagnefs Kommun,165737,Dalarna County,W,60.47391,14.94676,10091,,Europe__Stockholm
SE,CITY,Gamla Stan,105792,Stockholm County,AB,59.32627,18.07251,3000,,Europe__Stockholm
SE,CITY,Gamla Uppsala,106208,Uppsala County,C,59.89817,17.63386,16231,,Europe__Stockholm
SE,CITY,Gamleby,106254,Kalmar County,H,57.89485,16.40508,2758,,Europe__Stockholm
SE,CITY,Gammelstad,105285,Norrbotten County,BD,65.63931,22.01145,4892,,Europe__Stockholm
SE,CITY,Gantofta,106695,Skåne County,M,55.98729,12.80482,1322,,Europe__Stockholm
SE,CITY,Garphyttan,106553,Örebro County,T,59.30429,14.94623,1613,,Europe__Stockholm
SE,CITY,Gemla,106549,Kronoberg County,G,56.86753,14.64379,1462,,Europe__Stockholm
SE,CITY,Genarp,106642,Skåne County,M,55.59907,13.3982,2962,,Europe__Stockholm
SE,CITY,Getinge,106795,Halland County,N,56.81667,12.73333,1909,,Europe__Stockholm
SE,CITY,Gimo,105609,Uppsala County,C,60.17304,18.18507,2698,,Europe__Stockholm
SE,CITY,Gislaved,106478,Jönköping County,F,57.3044,13.54078,10180,,Europe__Stockholm
SE,ADM2,Gislaveds Kommun,165732,Jönköping County,F,57.30337,13.47548,29054,,Europe__Stockholm
SE,CITY,Glimåkra,106419,Skåne County,M,56.3,14.13333,1466,,Europe__Stockholm
SE,CITY,Glommen,106728,Halland County,N,56.93333,12.35,1082,,Europe__Stockholm
SE,CITY,Glumslöv,106578,Skåne County,M,55.94091,12.80929,2093,,Europe__Stockholm
SE,CITY,Gnarp,106371,Gävleborg County,X,62.04874,17.25858,1199,,Europe__Stockholm
SE,CITY,Gnesta,106865,Södermanland County,D,59.04751,17.31191,5772,,Europe__Stockholm
SE,ADM2,Gnesta Kommun,165796,Södermanland County,D,59.09214,17.14533,10361,,Europe__Stockholm
SE,CITY,Gnosjö,106740,Jönköping County,F,57.3585,13.73686,4528,,Europe__Stockholm
SE,ADM2,Gnosjö Kommun,165734,Jönköping County,F,57.36225,13.80491,9552,,Europe__Stockholm
SE,ADM2,Gotland,165735,Gotland County,I,57.5,18.5,57203,,Europe__Stockholm
SE,CITY,Grebbestad,106947,Västra Götaland County,O,58.70248,11.25738,1877,,Europe__Stockholm
SE,CITY,Grebo,106173,Östergötland County,E,58.30145,15.87085,1047,,Europe__Stockholm
SE,CITY,Grillby,106856,Uppsala County,C,59.62603,17.25787,1028,,Europe__Stockholm
SE,CITY,Grums,106914,Värmland County,S,59.35141,13.11105,5040,,Europe__Stockholm
SE,ADM2,Grums Kommun,165730,Värmland County,S,59.40406,13.02192,9033,,Europe__Stockholm
SE,CITY,Grycksbo,106942,Dalarna County,W,60.68751,15.48507,1870,,Europe__Stockholm
SE,CITY,Grängesberg,106222,Dalarna County,W,60.07465,15.00784,2146,,Europe__Stockholm
SE,CITY,Gränna,106431,Jönköping County,F,58.01667,14.46667,2726,,Europe__Stockholm
SE,CITY,Grästorp,106727,Västra Götaland County,O,58.33219,12.68122,2946,,Europe__Stockholm
SE,ADM2,Grästorps Kommun,165731,Västra Götaland County,O,58.33333,12.66667,5742,,Europe__Stockholm
SE,CITY,Gråbo,106144,Västra Götaland County,O,57.83625,12.29954,6021,,Europe__Stockholm
SE,CITY,Gullbrandstorp,106941,Halland County,N,56.7,12.73333,1642,,Europe__Stockholm
SE,CITY,Gullspång,106118,Västra Götaland County,O,58.98615,14.09644,1568,,Europe__Stockholm
SE,ADM2,Gullspångs Kommun,165729,Västra Götaland County,O,58.933,14.18048,5296,,Europe__Stockholm
SE,CITY,Gunnebo,107019,Kalmar County,H,57.71667,16.53333,1022,,Europe__Stockholm
SE,CITY,Gustavsberg,107022,Stockholm County,AB,59.32684,18.38975,20774,,Europe__Stockholm
SE,CITY,Gusum,106245,Östergötland County,E,58.2688,16.49894,1149,,Europe__Stockholm
SE,CITY,Gällivare,105772,Norrbotten County,BD,67.13387,20.65278,10362,358,Europe__Stockholm
SE,ADM2,Gällivare kommun,165521,Norrbotten County,BD,67.39347,19.70834,18428,,Europe__Stockholm
SE,CITY,Gärsnäs,106935,Skåne County,M,55.54949,14.17923,1094,,Europe__Stockholm
SE,CITY,Gävle,106663,Gävleborg County,X,60.67452,17.14174,74884,8,Europe__Stockholm
SE,ADM2,Gävle Kommun,165738,Gävleborg County,X,60.6426,17.12066,95190,,Europe__Stockholm
SE,CITY,Gånghester,106519,Västra Götaland County,O,57.7,13.01667,2533,,Europe__Stockholm
SE,CITY,Gårdsten,106203,Västra Götaland County,O,57.8048,12.02883,8025,,Europe__Stockholm
SE,CITY,Göta,106790,Västra Götaland County,O,58.10617,12.15254,1002,,Europe__Stockholm
SE,CITY,Göteborg,106179,Västra Götaland County,O,57.70716,11.96679,572799,12,Europe__Stockholm
SE,ADM2,Göteborgs stad,165736,Västra Götaland County,O,57.72288,11.94577,515146,,Europe__Stockholm
SE,CITY,Götene,106217,Västra Götaland County,O,58.52824,13.49458,5027,,Europe__Stockholm
SE,ADM2,Götene Kommun,165733,Västra Götaland County,O,58.55105,13.47866,13167,,Europe__Stockholm
SE,CITY,Habo,106113,Jönköping County,F,57.91185,14.07444,7740,,Europe__Stockholm
SE,ADM2,Habo Kommun,165728,Jönköping County,F,57.90901,14.08997,10755,,Europe__Stockholm
SE,CITY,Hagfors,106680,Värmland County,S,60.02378,13.67214,4869,,Europe__Stockholm
SE,ADM2,Hagfors Kommun,165722,Värmland County,S,60.08997,13.60757,12456,,Europe__Stockholm
SE,CITY,Hallsberg,105396,Örebro County,T,59.06463,15.10993,8146,,Europe__Stockholm
SE,ADM2,Hallsbergs Kommun,165724,Örebro County,T,59.03803,15.18468,15236,,Europe__Stockholm
