cityId,searchRadius,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex
58030,20000,35,21,115,196,0,0
58764,20000,29,10,99,6,0,0
58369,20000,6,4,11,1,0,3
58031,20000,70,15,73,10,0,3
58118,20000,17,2,114,0,0,9
58423,20000,3,0,26,10,0,18
58416,20000,7,5,17,0,0,0
58523,30000,614,518,960,430,6,24
57875,20000,8,2,12,0,0,0
58727,20000,17,2,58,6,0,0
58045,20000,10,23,40,0,0,0
58226,30000,81,41,152,16,0,20
58379,20000,3,2,18,2,0,0
58036,50000,305,269,1065,254,0,25
57947,20000,14,6,84,0,0,0
58549,50000,270,543,941,160,6,42
57877,30000,64,128,137,79,0,6
58269,30000,217,32,150,50,0,21
58442,20000,222,215,906,225,0,10
58497,20000,72,13,50,27,0,10
57976,20000,52,32,70,21,0,0
58022,20000,9,0,36,0,0,12
58346,20000,7,4,22,0,0,0
58704,20000,51,6,146,8,0,9
57801,20000,7,5,39,0,0,3
58441,20000,90,50,334,13,0,6
58046,20000,95,21,145,9,0,0
56777,20000,14,0,61,0,0,24
148274,20000,4,0,6,0,0,0
57900,20000,23,17,90,0,0,0
57121,20000,17,8,41,6,0,0
57159,50000,366,197,520,275,12,166
57044,20000,21,12,14,2,0,24
57163,20000,3,2,32,6,0,0
58132,20000,22,18,135,12,0,3
57646,20000,21,8,36,0,0,4
57699,20000,55,21,90,13,0,0
56902,30000,20,27,266,0,0,0
58060,30000,79,41,159,16,0,20
56786,20000,2,0,69,0,0,0
56947,20000,14,0,7,0,0,0
57633,20000,24,3,105,6,0,9
57034,20000,38,106,202,57,0,24
57737,50000,243,50,338,97,3,8
57112,20000,2,4,16,0,0,0
57094,20000,10,4,18,0,0,0
56869,30000,38,36,148,38,0,15
56832,20000,49,12,182,1,0,6
56885,20000,49,13,95,7,0,0
57741,20000,17,21,151,32,0,3
57113,20000,4,4,63,6,0,6
57071,20000,20,21,118,28,0,6
56981,20000,69,21,166,114,12,210
57110,20000,28,24,103,2,0,0
148390,20000,27,20,91,2,0,3
148246,20000,8,2,12,0,0,0
58707,20000,24,8,78,6,0,0
58224,20000,21,13,32,0,0,12
58109,20000,88,39,329,1,0,6
57735,50000,114,192,331,358,0,28
58167,20000,12,29,73,3,0,3
57281,20000,24,8,52,12,0,3
56934,20000,20,4,28,12,0,3
57514,20000,8,4,68,0,0,6
57370,50000,149,126,844,98,6,151
57751,50000,773,1048,1075,571,18,80
58076,20000,14,2,6,0,0,0
57132,20000,18,15,23,0,0,0
57672,20000,19,0,55,4,0,0
57223,20000,8,4,23,0,0,9
57380,20000,44,62,218,141,0,0
58681,30000,11,17,142,0,0,3
56826,20000,64,39,254,45,0,480
58623,20000,9,4,22,0,0,0
57803,20000,53,11,75,6,0,3
57216,30000,78,41,147,16,0,20
58753,20000,7,0,50,2,0,9
58382,20000,102,478,128,18,2,94
65720,20000,185,192,271,244,0,355
65089,20000,206,283,485,152,0,66
65244,20000,117,103,302,452,0,51
148834,20000,74,46,173,100,0,34
64689,20000,1003,448,1099,195,10,93
148826,20000,248,788,670,323,2,109
148825,20000,226,94,356,114,0,147
64619,20000,866,538,1004,549,8,145
58893,20000,208,341,495,133,1,152
148754,20000,56,47,124,53,0,66
63052,20000,185,255,413,202,0,45
63134,20000,865,1595,1500,1935,10,85
62959,20000,70,114,178,13,0,3
63657,20000,203,215,620,140,0,67
62883,30000,902,1209,1094,1230,14,455
63612,20000,669,993,1393,952,9,187
62747,20000,139,170,139,51,0,48
62732,20000,269,267,409,345,15,286
148748,20000,157,84,373,176,2,128
61947,20000,298,572,1083,1514,7,60
62349,50000,1251,1429,1379,2007,239,562
62355,20000,274,381,395,124,0,51
62559,20000,1253,1042,1164,1749,83,166
62289,30000,1281,1210,1571,1656,9,342
148795,30000,1291,1333,1357,1675,9,195
61146,20000,240,81,365,55,6,52
60995,20000,373,337,807,314,2,22
148750,30000,129,52,212,44,0,180
61521,20000,215,342,717,196,0,57
61440,20000,288,306,389,183,0,43
61280,20000,104,267,441,106,0,59
61714,20000,296,193,566,119,6,45
61298,20000,611,625,1116,371,18,151
61628,20000,205,186,305,50,0,75
58372,20000,334,318,604,182,0,147
60918,20000,324,321,495,129,6,69
61404,20000,224,291,345,165,0,48
60577,50000,1157,1320,2048,1644,18,845
60346,20000,168,270,452,169,0,198
60185,20000,274,131,521,89,0,132
58539,20000,245,181,249,204,0,173
60697,20000,131,93,184,115,0,55
59677,20000,113,157,218,105,4,198
148767,30000,501,305,624,213,6,808
59692,20000,701,395,826,384,213,327
59390,20000,885,427,631,814,12,238
58788,20000,223,543,1102,1545,6,75
59262,20000,594,308,699,292,2,42
59545,20000,334,223,715,406,4,115
68251,30000,66,76,620,29,0,45
67976,20000,14,3,53,6,0,16
68724,30000,72,76,642,29,0,45
68353,20000,59,72,584,22,0,20
68737,20000,54,46,504,17,0,17
67944,50000,471,191,653,280,0,39
67775,20000,51,39,38,11,0,195
68463,50000,639,130,315,450,0,337
68722,20000,103,101,306,89,0,7
68380,20000,179,158,462,93,0,10
67867,30000,162,120,400,117,0,7
69171,20000,826,196,971,37,0,9
150452,20000,594,140,746,26,0,6
150341,30000,597,1016,973,1090,28,60
150875,20000,614,458,950,93,0,36
69106,20000,584,475,945,94,0,18
150328,20000,695,180,693,38,0,70
67930,20000,372,355,313,124,14,36
150329,20000,821,723,965,88,7,64
69384,20000,143,103,353,6,0,9
150443,20000,140,96,340,6,0,15
150357,20000,709,931,980,782,13,167
150339,20000,500,374,999,10,4,18
1273642,20000,26,69,47,26,0,21
150336,20000,635,1042,1008,1040,28,45
69370,20000,50,208,105,11,0,4
69405,20000,697,1059,964,274,3,37
68255,20000,204,209,609,47,0,26
68450,20000,770,464,855,43,7,132
67846,20000,121,115,158,26,0,41
150800,20000,744,1033,1035,1046,26,51
69762,30000,702,440,966,43,8,77
68550,20000,778,415,985,162,4,92
69496,20000,88,33,187,0,0,58
67887,20000,260,229,416,83,2,53
68363,20000,705,1086,929,298,6,49
150317,20000,686,1100,938,307,6,49
150300,20000,847,984,981,1008,28,48
150299,20000,905,891,1032,697,10,44
68717,20000,896,898,1036,769,10,56
68879,20000,44,81,137,7,7,10
150861,20000,753,492,859,40,0,120
150314,30000,675,1026,914,1051,32,105
150304,20000,729,1078,923,99,0,45
150283,20000,79,84,138,6,0,22
150285,20000,295,99,593,24,0,30
150294,20000,692,599,968,124,0,60
68329,20000,76,71,135,6,0,25
68012,20000,811,553,1050,198,0,103
150288,20000,226,112,398,26,0,14
68706,20000,226,112,398,26,0,14
150297,20000,162,158,178,14,0,38
68313,50000,867,502,850,275,19,306
150282,50000,866,511,837,198,15,301
69605,20000,87,69,105,14,4,25
68528,20000,94,128,234,6,0,33
150253,20000,332,264,1053,84,66,76
150267,20000,1003,880,1030,410,9,55
69683,20000,75,85,197,0,0,25
68764,30000,802,1060,968,113,7,292
68124,20000,596,186,900,34,7,223
69158,20000,165,97,226,21,7,4
150858,20000,7,42,22,3,3,44
68710,30000,648,235,913,39,23,33
150245,30000,292,110,907,35,18,36
69586,20000,31,69,101,4,0,10
150429,20000,40,27,75,4,0,13
67932,20000,277,271,442,25,4,15
150246,20000,264,189,488,52,0,165
150268,20000,51,34,619,2,0,28
150232,20000,718,1042,963,131,0,30
68772,20000,745,821,957,77,0,51
150630,20000,436,196,875,48,0,19
150228,30000,886,919,1039,1064,22,186
67890,20000,320,185,983,91,0,49
150225,20000,357,197,938,70,0,43
67955,30000,647,371,898,140,19,75
68475,20000,788,880,958,84,7,54
150218,20000,794,861,962,86,7,54
68239,20000,853,789,1007,189,3,36
150236,20000,848,776,1010,203,3,23
68243,20000,769,309,938,44,7,76
69623,20000,81,98,121,6,0,10
68672,50000,569,402,903,76,6,443
150230,50000,547,379,892,72,6,392
69467,20000,30,36,91,15,14,24
69400,20000,233,131,290,16,6,15
150451,20000,28,36,91,15,14,27
150864,20000,231,130,284,16,6,18
68237,30000,736,998,951,838,26,96
68097,20000,13,17,82,0,0,0
67987,20000,51,53,196,2,0,177
68283,20000,868,877,1023,588,11,45
150212,20000,836,869,1029,204,7,53
69002,20000,142,163,248,28,0,22
150459,20000,87,56,187,0,0,7
150231,20000,705,1019,940,414,16,66
68531,20000,466,467,996,142,29,30
69455,20000,135,54,292,19,0,18
68117,20000,29,39,73,3,0,27
68281,20000,72,48,168,36,11,49
67962,20000,783,911,1004,497,6,156
150209,20000,803,906,1021,371,6,136
68458,20000,929,798,1012,324,7,63
150362,20000,27,47,78,8,0,261
67835,20000,531,757,906,257,29,7
150464,20000,397,136,524,11,4,33
150180,20000,621,309,970,50,0,82
68122,20000,58,29,23,0,0,12
1273669,20000,124,141,472,3,0,32
68619,20000,782,336,878,43,7,203
68686,20000,276,177,472,34,0,25
150182,20000,289,175,556,30,0,28
69098,20000,65,119,245,7,0,13
150208,30000,672,1034,1019,1070,28,81
68725,20000,731,921,1013,643,10,171
150206,20000,732,918,1010,633,10,171
68998,20000,80,69,131,10,0,7
150435,20000,72,62,125,6,0,25
150203,20000,35,33,95,4,0,9
68128,20000,401,138,934,18,9,24
68470,20000,451,396,775,79,0,0
68127,20000,970,383,951,127,6,48
150202,20000,914,337,947,90,6,57
68599,20000,278,151,565,27,0,34
150637,20000,362,181,572,51,0,40
67864,20000,151,75,253,3,0,14
69530,20000,34,16,99,0,0,15
68428,20000,876,946,1032,814,14,129
150196,30000,478,163,349,31,10,52
150158,20000,389,336,1058,90,12,103
67856,20000,476,116,981,4,0,36
68479,20000,447,203,621,104,23,30
150456,20000,816,365,993,74,0,45
68321,20000,807,449,966,210,1,101
67980,20000,691,1040,935,319,3,46
67905,20000,150,259,689,37,6,7
150165,20000,166,278,730,44,12,32
150153,20000,176,209,491,82,18,55
67869,20000,35,16,57,0,0,6
68141,20000,126,93,293,4,0,21
150148,20000,10,16,79,0,0,15
68571,20000,100,27,43,15,0,53
68486,20000,506,433,947,20,4,18
150903,20000,811,235,1080,160,0,68
68719,20000,827,268,976,53,0,9
150154,20000,326,252,479,112,2,65
68423,20000,657,989,1097,378,10,47
150159,20000,657,989,1097,378,10,47
68549,20000,357,363,552,58,0,0
150140,20000,689,1001,986,876,22,45
68819,20000,232,132,260,16,6,12
150090,20000,718,229,819,72,0,62
68579,20000,628,426,980,74,0,57
68306,30000,594,1038,944,1109,24,66
67814,20000,762,922,1014,495,6,169
67844,50000,716,1114,925,1041,53,320
150112,50000,665,1092,954,930,57,446
68132,20000,367,270,460,32,0,6
150610,20000,31,35,161,5,0,27
68570,20000,186,113,430,26,0,52
68290,20000,84,70,267,1,0,20
68095,20000,607,250,741,44,6,33
150132,20000,746,290,852,63,6,49
150125,20000,619,1032,1016,1073,24,39
67915,30000,272,248,373,187,32,88
68990,20000,35,62,84,2,0,0
68406,50000,844,1034,1007,1103,43,336
67772,20000,151,122,527,13,0,91
150093,20000,728,976,955,76,0,33
68203,20000,96,177,192,9,0,0
150124,20000,103,144,155,7,0,3
150097,20000,722,1066,937,116,0,42
67788,20000,738,1017,938,73,0,39
150114,20000,743,959,944,77,3,39
67826,20000,561,904,1050,335,10,49
68135,20000,93,104,448,17,15,15
150073,20000,671,457,921,93,0,6
150853,20000,335,261,388,13,0,6
150886,20000,329,172,486,15,0,4
68291,30000,213,138,438,18,6,74
150068,30000,205,136,446,18,6,71
67950,20000,165,218,417,83,63,30
67907,20000,43,70,675,12,0,197
68276,20000,290,99,298,7,3,27
68195,20000,806,569,998,152,6,64
68894,20000,13,50,30,5,3,6
69380,20000,218,130,719,17,6,10
150074,20000,231,142,785,25,6,10
68603,50000,803,890,1005,635,22,311
150121,20000,149,106,508,15,0,97
68118,20000,280,206,520,17,3,53
150098,20000,273,187,472,14,0,43
68604,20000,385,446,1040,112,16,76
68798,20000,78,132,106,16,0,12
150423,20000,71,119,101,18,0,21
150062,30000,751,1021,920,1027,36,84
67849,20000,770,868,971,65,0,49
150084,20000,708,946,971,81,7,65
68309,20000,289,213,451,36,0,3
150083,20000,251,198,386,39,0,9
68564,20000,257,136,578,30,0,58
68509,20000,1080,882,1034,740,13,54
150036,20000,1078,885,1038,749,13,76
150041,20000,806,604,989,118,0,9
68067,20000,224,105,401,4,0,25
150050,20000,232,105,403,4,0,25
1284205,20000,151,136,127,6,0,42
150027,30000,130,167,323,26,3,455
150046,20000,113,55,198,3,0,18
150059,20000,705,1104,1067,1011,32,48
68110,20000,766,641,937,43,0,43
68343,20000,206,117,320,80,4,57
150028,20000,738,1114,1037,1020,32,51
67796,20000,824,903,1013,582,13,132
150023,20000,835,893,1025,185,6,59
150045,20000,752,834,980,128,0,15
68148,20000,246,152,410,33,0,89
150052,20000,706,1039,930,368,6,52
68876,20000,222,136,251,10,0,12
150409,20000,227,142,265,10,0,9
67926,20000,41,27,22,3,0,10
68396,20000,136,165,76,15,0,12
149991,20000,291,165,109,15,0,15
68351,20000,835,942,1032,823,14,126
68976,20000,116,51,186,21,4,34
150419,20000,87,51,182,25,8,12
68709,20000,688,1058,922,325,3,52
67830,20000,202,122,795,87,0,46
67988,20000,201,185,583,20,12,14
150002,20000,179,151,569,20,12,20
68323,20000,48,74,83,28,2,4
150013,20000,48,74,80,28,2,4
68532,20000,789,379,959,61,0,9
150006,20000,789,379,959,61,0,9
68488,20000,97,127,145,13,6,28
150004,20000,103,140,157,13,6,28
68263,50000,770,1133,1088,519,92,189
68622,20000,302,207,158,28,3,50
150007,20000,302,201,158,28,3,50
150012,20000,721,1132,1012,1009,24,45
149986,20000,929,398,1074,90,0,54
150418,20000,744,408,956,65,4,61
69494,20000,220,124,203,2,4,3
149988,30000,692,1078,997,1048,26,84
69446,20000,881,952,1012,633,7,20
149987,20000,881,948,1013,642,7,20
68624,30000,164,182,486,67,13,33
149965,30000,176,203,551,80,21,36
67898,20000,29,95,101,2,0,34
149957,20000,721,1065,984,231,0,33
68241,20000,698,1043,943,247,3,46
149967,20000,765,1017,989,275,12,177
68264,20000,734,1025,994,610,15,172
67808,20000,366,290,873,13,4,87
150872,20000,699,1056,951,258,3,43
68662,20000,44,16,53,4,3,19
68610,20000,348,190,518,22,0,3
149951,20000,186,181,330,14,0,0
149985,20000,209,108,372,33,0,67
69649,20000,21,36,31,8,8,0
68164,20000,251,226,433,28,7,114
68350,30000,454,477,941,85,59,76
149930,30000,432,336,901,58,36,42
149941,20000,358,258,951,51,0,21
149940,20000,140,134,96,32,3,53
68546,20000,125,120,505,13,0,87
149938,20000,124,112,523,13,0,90
68015,50000,835,946,1038,1020,31,513
69391,20000,32,93,113,0,0,6
150477,20000,30,96,109,0,0,22
67940,20000,135,90,291,9,0,13
149901,20000,244,102,667,32,3,54
149905,30000,704,1026,928,137,14,371
69305,20000,40,104,133,2,0,94
149888,20000,26,32,100,0,0,232
149783,50000,665,1053,934,1026,43,200
68426,20000,416,210,742,32,0,89
149896,20000,396,209,728,32,0,83
68211,30000,967,876,1035,943,19,177
149917,30000,1038,869,998,855,13,200
68225,20000,38,72,365,0,0,0
69312,20000,273,213,266,13,4,37
68697,20000,182,168,334,17,0,99
149916,20000,13,12,71,12,8,6
68222,20000,111,179,364,33,0,17
69746,50000,239,707,791,56,15,174
150485,50000,239,707,791,56,15,174
149900,20000,42,56,84,8,3,24
69111,20000,576,329,984,49,0,73
69426,50000,517,522,1025,73,0,117
149880,30000,659,1127,1050,981,49,96
67908,20000,310,356,579,82,18,43
149862,20000,709,1143,1059,999,28,48
149861,20000,16,21,107,3,0,62
69725,20000,615,1013,958,499,11,28
149883,20000,690,1108,1021,1028,36,51
149869,20000,776,1109,1016,1009,24,51
149885,30000,66,30,146,6,0,35
150655,20000,44,19,288,0,0,6
149822,30000,704,1142,989,953,36,93
68098,20000,821,916,1010,789,16,119
149849,20000,824,907,1009,736,16,123
149835,20000,717,984,984,1035,28,48
68544,20000,95,68,265,6,0,0
68433,20000,614,1067,929,294,8,27
150778,20000,620,1070,931,288,8,27
149846,20000,777,777,966,88,7,43
150792,20000,708,964,1000,1035,28,48
68079,20000,145,181,391,40,18,34
149857,20000,153,209,505,44,18,40
67818,20000,112,255,356,65,9,46
149844,20000,113,140,350,66,9,31
68287,20000,148,134,222,5,3,18
149851,20000,130,109,189,9,3,18
68177,20000,747,969,1008,244,6,181
67792,20000,266,205,471,44,6,3
149845,20000,180,147,291,26,0,4
67822,20000,849,781,1007,174,3,57
149830,20000,808,762,988,176,3,75
149833,20000,764,951,953,84,7,52
150841,20000,112,71,268,2,0,20
149819,20000,684,1029,958,343,3,28
68765,20000,733,690,980,93,0,78
149806,20000,740,650,981,93,0,84
68133,20000,257,176,592,17,6,80
149818,20000,266,172,634,17,6,86
67986,20000,50,28,305,0,0,18
68526,50000,755,1103,1030,1005,57,254
68834,20000,23,35,33,3,3,0
150473,20000,26,41,33,3,3,0
149790,20000,1019,554,971,162,6,76
68436,20000,1002,581,982,205,6,72
69517,20000,352,92,493,15,0,3
150379,20000,292,79,432,13,0,3
150830,20000,693,1020,1011,1038,24,36
149811,20000,604,112,495,8,0,69
149788,20000,24,56,62,14,14,3
68655,20000,558,288,947,132,0,102
150679,20000,527,255,925,118,0,59
68577,20000,605,278,911,135,0,102
67871,20000,788,889,1005,763,16,148
150541,20000,788,901,1003,765,16,148
149805,20000,368,341,857,18,0,19
68026,20000,54,50,189,1,0,3
149763,20000,119,66,204,1,0,12
150364,20000,95,100,146,9,3,36
69504,20000,84,77,165,7,3,91
150801,20000,114,93,222,7,3,55
68143,20000,83,42,539,10,0,7
67892,20000,169,80,228,45,0,13
149792,20000,524,782,1002,255,4,18
67827,20000,62,40,96,6,0,3
68569,20000,138,77,112,16,6,15
67990,20000,818,866,824,323,0,69
149762,20000,806,876,827,328,3,65
149777,20000,294,221,170,34,3,56
67938,20000,686,1049,899,823,22,53
149787,20000,717,1017,904,791,22,47
150562,20000,109,100,57,22,3,86
68398,30000,270,153,564,9,0,24
149765,30000,236,150,526,9,0,21
68987,20000,232,132,352,84,4,48
149786,20000,236,132,364,69,4,45
150374,20000,596,306,934,41,4,58
68755,20000,312,114,589,24,0,30
69172,20000,34,86,435,8,0,19
150392,20000,39,86,439,8,0,22
149761,20000,62,88,209,9,0,197
149744,20000,761,985,929,150,10,33
68478,20000,1009,895,1050,759,13,54
149749,20000,998,896,1048,760,16,75
149743,20000,9,12,90,0,0,3
149753,20000,114,95,310,12,6,0
68523,50000,748,1135,941,965,64,378
149741,50000,753,1114,945,931,64,524
68302,20000,808,355,790,197,1,131
149742,20000,148,75,211,16,0,12
68701,50000,705,1061,941,1006,35,200
68373,20000,752,590,882,31,0,94
149946,20000,245,188,819,95,73,26
67888,20000,123,110,156,26,0,23
149934,20000,114,99,160,14,0,16
68236,20000,720,152,931,31,9,137
67993,20000,256,71,400,49,8,12
149929,20000,256,74,412,49,8,12
68979,20000,325,252,489,112,2,65
69537,20000,60,64,280,8,6,4
69590,20000,22,42,94,4,0,3
67946,20000,250,198,612,41,0,28
149899,30000,694,1131,976,1071,50,67
149894,20000,250,198,612,41,0,28
149897,20000,807,701,924,167,15,71
69736,20000,3,0,28,0,0,0
69351,20000,10,8,21,0,0,6
69755,20000,24,12,15,4,0,189
69713,20000,2,2,52,0,0,21
69674,20000,18,16,13,4,0,15
69430,50000,0,9,23,1,0,53
68826,50000,34,43,195,5,0,112
68874,50000,89,311,975,33,2,22
69272,20000,8,14,53,1,0,16
68858,20000,6,2,52,0,0,3
69475,20000,36,37,154,11,4,9
151086,20000,24,7,120,7,0,0
69622,20000,4,0,7,2,0,19
69378,50000,191,152,854,37,0,21
69501,20000,260,82,294,221,2,14
69175,20000,28,21,21,0,0,44
70440,20000,36,38,104,12,0,3
69963,30000,372,603,935,47,0,74
70674,20000,17,24,91,6,0,9
70661,30000,843,1004,941,327,0,114
69946,20000,22,51,198,2,0,0
151479,30000,747,995,956,309,0,128
69955,50000,664,602,947,94,2,128
70425,50000,560,558,936,76,2,113
151565,50000,581,488,899,67,2,103
69874,30000,79,109,323,8,0,6
69995,30000,51,94,195,28,0,3
70685,20000,14,34,55,6,0,3
70144,20000,47,63,132,9,0,24
70163,50000,318,279,714,44,1,72
70232,50000,269,334,750,48,0,43
151449,20000,7,20,21,0,0,9
69866,20000,23,54,68,1,0,3
69841,20000,1,15,47,0,0,6
151519,30000,255,416,724,68,2,40
151498,20000,173,234,703,21,0,44
70384,20000,56,76,95,9,0,11
70221,50000,913,1041,867,426,2,230
151517,20000,8,41,93,5,0,7
69966,20000,16,39,52,0,0,0
70070,20000,579,1030,942,257,2,72
70499,20000,91,202,344,14,2,20
70129,50000,158,237,637,39,0,44
151598,20000,285,758,941,69,0,63
70606,20000,243,82,118,62,0,28
70137,20000,595,534,715,47,2,40
69796,20000,528,150,285,14,2,30
70722,30000,275,248,792,29,0,64
151528,20000,43,37,88,7,0,3
69940,20000,16,39,95,8,0,0
70130,50000,915,967,948,396,0,290
151559,20000,0,12,22,6,0,12
70235,20000,27,87,95,28,0,24
70326,20000,5,16,36,4,0,7
70372,30000,50,121,338,37,0,6
70076,20000,81,111,270,12,0,31
70527,20000,404,1016,940,218,0,91
70602,20000,87,181,470,29,0,7
70073,20000,6,10,31,2,0,0
70399,20000,18,70,91,13,0,3
70002,30000,524,1025,960,294,2,107
151489,30000,525,826,953,131,2,94
70078,20000,22,15,34,11,0,0
70755,20000,102,141,413,24,0,9
151485,20000,159,167,274,34,0,21
151475,20000,18,35,87,2,0,25
70140,30000,50,56,143,13,3,7
151477,20000,22,44,167,4,0,3
69898,20000,5,10,59,0,0,3
70213,20000,23,47,86,8,0,0
70271,20000,14,114,53,4,0,34
151460,30000,913,940,942,325,2,111
70114,20000,8,17,55,4,0,10
70206,50000,920,1122,924,436,2,236
151469,20000,169,366,929,22,0,41
70668,20000,39,48,169,16,0,13
69947,50000,974,970,937,374,2,202
70708,20000,2,5,51,0,0,6
151439,20000,610,197,643,58,0,41
151594,20000,259,406,950,25,0,57
70060,50000,405,300,798,98,0,111
69834,20000,43,85,94,15,0,10
69777,20000,87,73,223,20,0,24
70093,20000,116,100,328,20,0,29
151421,20000,26,33,73,8,0,6
70311,20000,25,34,44,6,0,6
151419,30000,246,290,919,41,0,43
70704,30000,5,59,575,0,0,3
70739,20000,20,92,771,25,0,33
70557,30000,26,104,831,25,0,33
70650,20000,20,97,841,25,0,33
70655,20000,19,24,4,1,0,9
70299,20000,239,115,39,5,0,15
70143,50000,250,310,167,17,0,212
69900,20000,52,35,13,4,0,6
70041,20000,15,13,11,0,0,0
70264,30000,83,61,66,4,0,3
70719,20000,59,23,22,3,0,3
70560,20000,57,46,26,0,0,12
69876,20000,19,17,8,2,0,3
70422,50000,115,104,45,11,0,9
70586,20000,70,55,30,3,0,15
70283,20000,31,34,28,0,0,3
70572,20000,55,33,39,2,0,9
70727,20000,27,13,5,1,0,3
70483,20000,85,55,36,4,0,0
70475,50000,73,54,89,2,0,0
69932,20000,14,16,19,0,0,0
69817,20000,78,56,65,15,0,0
70127,20000,21,33,10,0,0,3
70737,20000,66,38,97,0,0,0
70088,20000,78,75,38,2,0,15
70198,20000,4,0,3,0,0,0
70374,20000,13,10,4,0,0,3
69813,50000,349,345,840,177,0,128
70033,20000,83,35,41,8,0,21
70084,50000,334,345,831,173,0,128
69902,20000,61,28,46,19,0,24
70688,20000,41,21,115,5,0,27
70006,20000,65,2,24,43,0,9
69800,20000,70,6,94,65,0,16
70238,20000,26,17,207,0,0,39
70710,30000,333,263,969,81,0,15
70021,20000,158,237,971,65,0,15
70733,20000,223,41,722,12,0,3
70074,20000,173,236,951,62,0,15
69912,20000,60,23,856,20,0,24
70488,20000,22,7,296,1,0,0
70286,20000,52,83,898,11,0,7
70584,20000,135,227,947,63,0,15
70420,20000,127,14,757,8,0,66
69929,20000,175,238,971,72,0,15
70042,20000,173,237,971,71,0,15
69959,20000,32,22,114,4,0,29
70678,20000,289,360,238,80,0,71
152908,20000,98,175,60,41,0,0
70324,20000,39,51,46,4,0,18
70652,30000,561,573,413,328,0,202
70139,20000,114,106,54,15,2,15
71113,20000,644,434,374,188,17,77
70862,20000,162,54,82,93,0,81
71627,30000,528,747,387,2268,21,240
70973,30000,68,35,142,89,0,324
71066,20000,12,2,27,0,0,42
153686,20000,0,0,4,4,0,54
70831,20000,13,1,24,0,0,7
153683,20000,13,17,84,0,0,3
153691,20000,3,0,3,0,0,189
71196,20000,1,0,11,0,0,3
71020,20000,39,81,217,7,0,0
153701,50000,67,128,396,19,0,33
71673,20000,35,6,16,18,0,12
153680,20000,1,0,2,0,0,0
153702,50000,154,124,234,79,10,75
71388,50000,153,124,230,79,10,48
71532,20000,128,122,184,78,10,0
153675,20000,0,0,0,0,0,3
71074,20000,61,35,132,89,0,60
71619,20000,48,4,205,12,0,10
153669,20000,2,0,2,0,0,0
153671,20000,13,4,13,0,0,4
71027,20000,3,2,7,0,0,0
70785,20000,6,4,87,0,0,0
153668,20000,0,0,4,0,0,0
153709,30000,140,210,216,52,2,0
71104,30000,140,210,217,52,2,0
153708,30000,147,68,176,65,6,8
71297,30000,144,68,176,65,6,8
71756,20000,10,5,100,0,0,15
153666,20000,5,0,6,4,0,132
153664,20000,3,0,1,0,0,69
71272,50000,213,121,602,114,6,46
153661,20000,0,0,0,1,0,0
71302,30000,175,117,391,102,6,27
2606373,20000,158,113,359,102,6,15
71185,20000,13,2,45,0,0,0
153656,50000,59,100,320,22,0,45
71044,50000,197,132,352,72,0,136
70823,20000,1,0,44,0,0,90
153654,20000,3,0,0,0,0,78
71646,20000,155,95,295,102,6,36
153652,20000,48,43,46,4,0,0
71762,20000,52,45,66,4,0,3
71499,20000,355,150,121,128,0,118
71193,20000,57,37,53,6,0,3
71584,30000,332,400,325,58,0,48
71008,20000,372,163,126,131,0,102
70981,20000,116,34,63,11,0,6
71101,20000,32,17,89,5,0,4
71265,30000,233,183,614,71,0,75
71339,20000,46,4,192,7,0,34
72102,20000,72,82,276,16,0,141
71871,20000,66,87,294,16,0,115
71841,20000,56,93,274,16,0,167
75068,30000,71,78,58,15,0,49
154513,30000,119,173,153,16,6,4
78803,20000,7,0,6,0,0,0
75660,20000,16,10,39,0,0,3
155031,20000,95,151,207,18,0,13
79384,20000,31,25,22,0,0,0
75194,20000,22,5,102,6,0,32
75697,20000,757,1013,983,194,0,48
77163,20000,879,1011,980,217,0,93
78812,20000,851,1020,979,220,0,97
154953,30000,16,44,44,31,0,30
77710,20000,439,589,735,29,0,26
75393,20000,122,68,115,3,0,3
74767,30000,24,56,42,32,0,62
154583,20000,19,22,9,0,0,18
75187,50000,28,22,23,0,0,25
79302,20000,75,38,131,4,0,0
155898,30000,97,77,77,6,0,0
74903,20000,154,91,306,10,0,14
75428,20000,45,18,49,3,0,3
75303,20000,256,194,489,13,0,14
154656,30000,85,66,91,4,2,51
75478,20000,39,18,26,0,0,4
75666,20000,12,10,22,0,0,0
154524,20000,0,0,1,0,0,0
75615,20000,156,234,359,35,0,28
78282,20000,14,27,52,3,0,3
79148,30000,155,381,480,26,0,38
78632,20000,34,72,162,10,0,16
78163,20000,40,27,29,0,0,6
78172,20000,122,347,407,24,0,27
78434,20000,4,2,17,0,0,3
74808,20000,496,952,628,133,0,32
74809,20000,29,30,80,4,0,3
75154,50000,1001,998,982,362,0,200
78003,20000,46,21,50,0,0,0
75083,20000,30,26,11,0,0,0
76901,20000,63,59,68,1,0,9
74949,20000,19,22,9,0,0,18
75112,20000,381,444,665,7,0,18
75174,20000,26,21,18,0,0,15
78795,20000,789,1039,988,185,0,52
78937,20000,859,1011,974,220,0,96
74834,20000,14,4,8,14,0,0
74188,20000,34,11,34,0,0,0
74612,30000,997,958,978,230,0,137
77377,30000,1001,1027,985,228,0,130
77987,20000,8,3,6,0,0,0
74549,20000,281,271,441,7,0,10
