cityId,searchRadius,population,mCountLevel0,mCountLevel1,mCountLevel2,mCountLevel3,mCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7
21866,20000,211382,5,10,6,6,0,0,0,0,0,0
21112,20000,136824,2,6,1,4,1,0,0,0,0,0
20001,20000,165711,5,8,1,0,0,0,0,0,0,0
20843,20000,166462,1,39,4,9,0,0,0,0,0,0
20588,20000,149075,4,22,0,0,0,0,0,0,0,0
20678,20000,124289,2,33,1,1,0,0,0,0,1,0
20929,20000,113670,2,19,0,4,1,1,1,0,0,0
20448,20000,171810,3,72,1,6,0,0,0,0,0,0
20520,20000,156910,12,12,2,16,1,0,0,0,0,0
20802,20000,114003,5,30,4,10,0,0,0,0,0,0
19992,20000,150894,1,12,1,2,0,0,0,7,2,8
19980,20000,260253,11,13,2,11,1,0,0,0,0,0
20310,20000,110611,7,39,7,18,0,0,0,0,2,0
20760,20000,115762,7,51,3,16,0,0,0,0,0,0
20629,20000,208886,0,5,0,0,0,0,0,0,0,0
20878,20000,183144,15,55,3,6,0,0,0,0,1,0
19977,20000,104614,0,15,0,2,0,0,0,0,0,0
20238,20000,115976,5,16,0,17,1,0,0,0,0,0
19562,20000,102337,5,56,25,25,0,0,0,1,0,0
18938,20000,158908,5,20,6,15,0,0,0,0,1,0
25072,20000,231120,3,14,0,7,0,0,0,0,0,0
19546,30000,632743,6,29,10,18,0,0,0,0,0,0
19845,20000,110111,0,39,4,6,0,0,0,0,0,0
19919,20000,125596,4,24,1,1,0,0,0,0,0,0
23473,20000,411422,0,1,0,2,0,0,0,0,0,0
18646,20000,278654,12,41,5,7,0,0,0,0,0,0
18787,20000,123909,0,2,0,1,0,0,0,0,0,0
18346,20000,360797,2,29,9,20,0,0,0,0,2,0
18054,20000,126635,4,32,0,0,0,0,0,2,0,5
26621,20000,122219,0,2,0,0,0,0,0,0,0,0
25261,50000,1153615,6,11,5,0,1,0,0,0,0,0
26517,20000,105037,1,1,2,0,0,0,0,0,0,0
143537,20000,105037,1,1,2,0,0,0,0,0,0,0
143516,50000,1153615,6,11,5,0,1,0,0,0,0,0
25208,20000,176683,0,1,0,0,0,0,0,0,0,0
26044,20000,269022,0,4,0,0,1,0,0,0,0,0
25969,20000,128264,0,1,0,0,0,0,0,0,0,0
143683,20000,155985,1,0,0,0,0,0,0,0,0,0
26749,20000,145595,0,0,0,0,0,0,0,0,0,0
26195,20000,175683,1,0,0,0,0,0,0,0,0,0
26128,20000,142019,0,0,0,0,0,0,0,0,0,0
143679,20000,158034,1,1,0,0,0,0,0,0,0,0
26331,20000,220279,0,3,0,0,0,0,0,0,0,0
143651,20000,288990,1,0,0,0,0,0,0,0,0,0
26335,20000,208437,0,0,0,0,0,0,0,0,0,0
26547,20000,106818,0,0,0,0,0,0,0,0,0,0
143629,20000,172294,0,0,0,0,0,0,0,0,0,0
143613,20000,320523,0,1,0,0,0,0,0,0,0,0
26561,20000,100023,0,0,0,0,0,0,0,0,0,0
26460,20000,288990,1,0,0,0,0,0,0,0,0,0
26037,20000,108179,24,0,0,0,0,0,0,0,0,0
143612,20000,275232,1,0,0,0,0,0,0,0,0,0
26788,20000,174879,0,1,0,0,0,0,0,0,0,0
26661,20000,169032,0,0,0,0,0,0,0,0,0,0
26181,20000,217899,0,0,0,0,0,0,0,0,0,0
26609,20000,138159,0,0,0,0,0,0,0,0,0,0
26078,50000,1200000,0,6,0,0,0,0,0,0,0,0
25982,50000,2581827,1,2,0,0,0,0,0,0,0,0
26208,30000,700000,1,2,0,0,0,0,0,0,0,0
26488,30000,701269,1,2,0,0,0,0,0,0,0,0
143587,20000,270000,0,0,0,0,0,0,0,0,0,0
26903,50000,3415811,4,9,0,2,0,0,0,0,0,0
25957,20000,257359,0,1,0,1,0,0,0,0,0,0
26549,20000,116064,0,0,0,0,0,0,0,0,0,0
26482,20000,118687,0,0,0,0,0,0,0,0,0,0
26052,20000,275630,1,0,0,0,0,0,0,0,0,0
26351,20000,105402,1,0,0,0,0,0,0,0,0,0
25981,20000,280798,1,1,0,0,0,0,0,0,0,0
26535,20000,176139,5,0,0,1,0,0,0,0,0,0
26193,20000,307987,0,0,0,0,0,0,0,0,0,0
26562,20000,331779,1,4,1,1,0,0,0,0,0,0
26456,20000,168346,3,4,0,0,0,0,0,0,0,0
26017,20000,123246,1,0,0,0,0,0,0,0,0,0
26581,30000,786499,2,4,0,0,0,0,0,0,0,0
26413,20000,165627,0,0,0,0,0,0,0,0,0,0
26260,20000,178616,1,0,0,0,0,0,0,0,0,0
26545,20000,450097,1,0,0,0,0,0,0,0,0,0
26639,30000,897920,0,0,1,0,0,0,0,0,0,0
26163,20000,167955,1,0,0,0,0,0,0,0,0,0
26284,20000,158333,4,11,0,0,0,0,0,0,0,0
26553,20000,128351,0,3,0,0,0,0,0,0,0,0
26396,20000,120000,0,0,0,0,0,0,0,0,0,0
26093,20000,123590,0,1,1,1,0,0,0,0,0,0
26919,20000,148000,1,8,0,0,0,0,0,0,0,0
26367,20000,117000,3,1,0,0,0,0,0,0,0,0
26170,20000,113872,0,1,0,0,0,0,0,0,0,0
26837,20000,150000,1,1,0,0,0,0,0,0,0,0
26511,20000,130000,0,0,0,0,0,0,0,0,0,0
25990,20000,147707,3,3,0,0,0,0,0,0,0,0
26501,20000,100000,0,0,0,0,0,0,0,0,0,0
26276,30000,852000,0,3,1,1,0,0,0,0,0,0
26700,20000,133024,0,1,0,0,0,0,0,0,0,0
26666,20000,100821,0,1,1,0,0,0,0,0,0,0
26637,20000,130094,0,0,0,0,0,0,0,0,0,0
26598,20000,127497,4,0,0,0,0,0,0,0,0,0
26601,20000,191769,0,0,0,0,0,0,0,0,0,0
26813,20000,162702,0,1,0,0,0,0,0,0,0,0
26821,20000,156745,0,0,0,0,0,0,0,0,0,0
26769,20000,324000,0,3,0,0,0,0,0,0,0,0
25932,20000,178915,1,1,0,0,0,0,0,0,0,0
26122,20000,144000,2,5,1,0,0,0,0,0,0,0
26146,20000,173531,1,2,0,0,0,0,0,0,0,0
26706,30000,634332,2,2,0,0,0,0,0,0,0,0
26467,20000,165185,0,14,0,0,0,0,0,0,0,0
26246,20000,140534,0,0,0,0,0,0,0,0,0,0
26630,20000,276964,0,8,0,0,0,0,0,0,0,0
26850,20000,230839,0,3,0,0,0,0,0,0,0,0
26855,20000,165216,0,2,0,0,0,0,0,0,0,0
25971,50000,2698077,1,11,0,0,0,0,0,0,0,0
25942,20000,131856,0,2,0,1,0,0,0,0,0,0
25991,20000,175647,0,4,0,0,0,0,0,0,0,0
26734,20000,448966,0,66,0,0,0,0,0,0,0,0
26464,20000,231260,0,2,0,0,0,0,0,0,0,0
26742,20000,217553,0,2,0,0,0,0,0,0,0,0
26233,20000,133508,0,0,0,0,0,0,0,0,0,0
26882,20000,206682,0,1,0,0,0,0,0,0,0,0
26005,20000,207064,0,0,0,0,0,0,0,0,0,0
26597,50000,2011388,4,73,3,9,0,0,0,0,0,0
26397,20000,146324,0,7,1,0,0,0,0,0,0,0
26173,20000,270875,0,1,0,0,0,0,0,0,0,0
26386,20000,140000,1,22,1,2,0,0,0,0,0,0
26840,20000,434562,5,0,0,0,2,0,0,2,0,0
26243,20000,101092,0,0,0,0,0,0,0,0,0,0
26865,20000,100684,0,7,0,0,0,0,0,0,0,0
26362,20000,315940,0,0,0,0,0,0,0,0,0,0
26442,20000,439348,0,2,1,0,0,0,0,0,0,0
26154,20000,442958,0,0,0,0,0,0,0,0,0,0
26127,20000,236043,0,4,0,0,0,0,0,0,0,0
26654,20000,106841,0,5,0,0,0,0,0,0,0,0
26543,50000,4870000,0,34,0,0,0,0,0,0,0,0
26805,20000,137944,0,3,0,0,0,0,0,0,0,0
25976,20000,267913,0,2,1,0,0,0,0,0,0,0
26257,20000,420585,0,0,0,0,0,0,0,0,0,0
26064,20000,167029,0,0,0,0,0,0,0,0,0,0
25938,20000,193048,0,2,0,0,0,0,0,0,0,0
26197,20000,141285,0,1,0,0,0,0,0,0,0,0
26314,20000,103596,0,1,0,0,0,0,0,0,0,0
26079,50000,9293612,0,32,1,0,0,0,0,0,1,0
26183,20000,244043,0,2,0,0,0,0,0,0,0,0
26092,20000,206664,0,3,0,0,0,0,0,0,0,0
25956,20000,137542,0,5,0,0,0,0,0,0,0,0
26675,20000,102037,0,0,0,0,0,0,0,0,0,0
26400,50000,3021542,0,32,1,0,0,0,0,0,1,0
26312,20000,160901,0,0,0,0,0,0,0,0,0,0
26375,20000,133772,0,2,0,0,0,0,0,0,0,0
25954,20000,210678,0,4,0,0,0,0,0,0,0,0
26892,20000,293184,0,0,0,0,0,0,0,0,0,0
25998,20000,128250,0,1,0,0,0,0,0,0,0,0
26825,20000,267370,0,5,0,0,0,0,0,0,0,0
26819,20000,422407,0,1,0,2,0,0,0,0,0,0
26677,20000,142504,0,2,0,0,0,0,0,0,0,0
144096,20000,135725,0,1,0,0,0,0,0,0,0,0
144056,20000,201339,0,0,0,0,0,0,0,0,0,0
26310,20000,200000,0,10,0,0,0,0,0,0,1,0
26765,30000,538378,0,3,0,0,0,0,0,0,0,0
26773,20000,100495,0,1,0,0,0,0,0,0,0,0
26879,20000,235362,0,2,0,0,0,0,0,0,0,0
26201,20000,186345,0,0,0,0,0,0,0,0,0,0
26669,20000,201339,0,0,0,0,0,0,0,0,0,0
26647,20000,488125,0,2,1,0,0,0,0,0,0,0
26884,20000,429503,0,0,0,0,0,0,0,0,0,0
26607,20000,302840,0,1,0,0,0,0,0,0,0,0
26629,20000,157737,0,2,0,0,0,0,0,0,0,0
26576,30000,619293,0,15,0,0,0,0,0,0,1,0
31871,20000,246056,120,110,0,1,0,0,0,0,0,0
28196,20000,173329,0,0,1,0,0,0,0,0,0,0
33614,20000,204574,2,3,1,2,2,0,0,0,0,0
33276,20000,117040,0,7,0,0,0,0,0,0,0,0
33155,20000,170514,22,15,0,3,0,0,0,0,0,0
28864,20000,121957,0,1,0,2,0,0,0,0,0,0
28072,20000,334887,1,4,1,3,0,0,0,0,0,0
144245,20000,198533,3,9,2,0,0,0,0,0,0,0
33571,20000,151965,19,16,0,4,0,0,0,0,0,0
28094,20000,150702,2,5,0,0,0,0,0,0,0,0
33423,20000,220977,2,43,53,45,1,0,0,0,0,0
30331,20000,100881,1,186,24,18,0,0,0,0,0,0
33405,50000,1636762,14,161,235,79,2,0,0,0,0,0
33874,20000,354860,1,238,28,15,0,0,0,0,0,0
32721,20000,179906,0,3,0,0,0,0,0,0,0,0
28724,20000,126766,0,1,0,2,0,0,0,0,0,0
33789,20000,253678,21,16,0,4,0,0,0,0,0,0
28695,20000,214802,10,93,2,1,0,0,0,0,0,0
28554,20000,180005,0,12,0,1,0,0,0,0,0,1
32757,20000,143424,19,15,0,2,0,0,0,0,0,0
33737,20000,145934,19,15,0,4,0,0,0,0,0,0
33755,20000,149718,19,17,0,4,0,0,0,0,0,0
32504,20000,228171,19,15,0,2,0,0,0,0,0,0
33580,20000,107426,3,40,37,46,1,0,0,0,0,0
28534,20000,328428,1,1,0,0,0,0,0,0,0,0
33900,20000,110520,2,1,0,0,0,0,0,0,0,0
30598,20000,187415,0,98,6,14,0,0,0,0,0,0
28251,20000,133968,1,0,0,0,0,0,0,0,0,0
33472,20000,269185,4,45,37,48,1,0,0,0,0,0
28393,20000,230112,1,4,1,2,0,0,0,0,0,0
33375,20000,238756,19,15,0,1,0,0,0,0,0,0
32062,20000,197836,4,9,0,2,0,0,0,0,0,0
29502,20000,251774,1,73,8,5,0,0,0,0,0,0
31353,20000,183374,20,15,0,5,0,0,0,0,0,0
31816,20000,277733,0,11,1,0,0,0,0,0,0,0
31003,20000,101852,0,27,98,5,0,0,0,0,0,0
27978,20000,239017,6,97,1,2,0,0,0,0,0,0
31382,20000,121502,5,46,43,49,1,0,0,0,0,0
33143,20000,168092,5,44,43,48,1,0,0,0,0,0
31926,20000,180462,19,17,0,2,0,0,0,0,0,0
28069,20000,148568,0,0,0,0,0,0,0,0,0,0
28901,20000,116557,3,29,1,1,0,0,0,0,0,0
28133,20000,212749,0,1,0,2,0,0,0,0,0,0
31376,20000,264923,4,48,49,48,0,0,0,0,0,0
27675,20000,157503,1,94,3,4,0,0,0,0,0,0
27816,20000,382296,1,35,0,1,0,0,0,0,0,0
33763,20000,256644,21,15,0,4,0,0,0,0,0,0
31092,20000,186066,22,16,0,3,0,0,0,0,0,0
31341,20000,131680,0,0,0,0,0,0,0,0,0,0
31146,20000,139834,0,3,40,3,1,0,0,0,0,0
31773,20000,153402,1,12,3,2,0,0,0,0,0,0
30988,50000,3266126,100,68,2,9,2,0,0,0,0,0
27788,20000,143386,30,15,2,1,0,0,0,0,0,0
31793,20000,128265,7,26,62,13,0,0,0,0,0,0
32996,20000,116903,20,14,0,4,0,0,0,0,0,0
31271,20000,104923,19,14,0,4,0,0,0,0,0,0
144274,50000,1446520,87,106,5,8,0,0,0,0,0,0
27072,30000,574654,0,9,0,3,0,0,0,0,0,0
31902,20000,209184,13,8,0,1,0,0,0,0,0,0
33430,20000,166310,5,44,50,50,1,0,0,0,0,0
30393,20000,107742,0,13,0,0,0,0,0,0,0,0
30228,20000,225973,2,74,1,3,0,0,0,0,0,0
27458,20000,416065,1,47,2,8,0,0,0,0,0,0
30385,20000,201653,2,161,2,3,0,0,0,0,0,0
30739,20000,115611,3,4,0,2,0,0,0,0,0,0
30579,20000,244151,19,16,0,5,0,0,0,0,0,0
33660,20000,126058,19,15,0,4,0,0,0,0,0,0
30474,20000,107211,2,15,40,4,0,0,0,0,0,0
29988,20000,213644,22,92,87,41,2,0,0,0,0,0
30614,20000,152048,0,14,0,0,0,0,0,0,0,0
33746,20000,147707,19,15,0,3,0,0,0,0,0,0
33198,20000,157367,19,16,0,2,0,0,0,0,0,0
27214,30000,688592,0,4,0,1,0,0,0,0,0,0
30895,20000,147732,5,47,50,48,1,0,0,0,0,0
33587,20000,235719,3,42,45,45,1,0,0,0,0,0
30689,20000,120593,3,47,59,47,1,0,0,0,0,0
27124,20000,222417,1,92,3,5,0,0,0,0,0,0
30215,20000,178465,1,17,0,3,1,0,0,0,0,0
33258,20000,184543,3,43,34,50,1,0,0,0,0,0
33114,20000,147912,5,50,52,51,0,0,0,0,0,0
33643,20000,147912,5,49,48,50,1,0,0,0,0,0
27897,30000,703206,1,3,0,0,0,0,0,0,0,0
29839,20000,140323,0,0,14,2,0,0,0,0,0,0
27453,20000,100015,6,62,4,2,1,0,0,0,0,0
29120,20000,220556,47,163,92,24,2,0,0,0,0,0
29217,20000,155000,19,14,0,2,0,0,0,0,0,0
29622,20000,118162,1,5,1,3,2,0,0,0,0,0
27872,20000,101792,0,1,0,0,0,0,0,0,0,0
33462,20000,141189,20,16,0,4,0,0,0,0,0,0
27059,30000,814208,0,6,2,1,0,0,0,0,0,0
29734,20000,311501,1,7,0,1,0,0,0,0,0,0
29665,20000,297355,9,88,0,1,0,0,0,0,0,0
29101,20000,149003,21,17,0,5,0,0,0,0,0,0
29737,30000,679624,3,3,0,1,0,0,0,0,0,0
34730,20000,269802,19,11,0,0,0,0,0,0,0,0
34314,30000,642045,38,43,3,1,0,0,0,0,0,0
34439,20000,137368,1,19,1,0,0,0,0,0,0,0
33951,20000,112117,3,3,0,1,0,0,0,0,0,0
34122,20000,118119,0,3,0,1,0,0,0,0,0,0
34408,20000,200526,0,1,0,0,0,0,0,0,0,0
34415,20000,225118,2,18,0,0,0,0,0,0,0,0
34811,20000,187604,6,13,0,1,2,0,0,0,0,0
34611,20000,214605,14,25,1,0,0,1,1,0,0,0
43884,20000,143006,0,6,0,0,0,0,0,0,0,0
43396,20000,143086,0,3,0,0,0,0,0,0,0,0
42919,20000,168279,0,0,0,0,0,0,0,0,0,0
43359,20000,126924,0,15,6,6,0,0,0,0,0,0
43104,20000,110388,0,0,1,0,0,0,0,0,0,0
42476,20000,128426,5,18,1,1,0,0,0,0,1,0
42572,20000,254436,0,0,0,0,0,0,0,0,0,0
42752,20000,119645,0,0,1,1,0,0,0,0,0,0
42033,20000,144899,0,0,0,1,0,0,0,0,0,0
41985,20000,110624,0,0,0,0,0,0,0,0,0,0
43482,20000,204228,0,0,0,0,0,0,0,0,0,0
41064,20000,142686,2,14,3,22,1,0,0,0,0,0
41309,20000,155114,1,0,1,2,0,0,0,0,0,0
40028,20000,160649,1,25,3,10,0,0,0,0,0,0
43875,20000,150000,0,0,1,1,0,0,0,0,0,0
39166,20000,185972,0,0,0,0,0,0,0,0,0,0
39032,20000,142991,0,0,0,0,0,0,0,0,0,0
39608,20000,232787,0,1,0,0,0,0,0,0,0,0
39597,20000,141176,0,0,0,0,0,0,0,0,0,0
38517,30000,506615,0,4,0,5,0,0,0,0,0,0
38211,30000,855393,5,79,4,7,0,0,0,0,0,0
38791,20000,123914,1,0,0,1,0,0,0,0,0,0
38439,20000,285121,0,1,0,0,0,0,0,0,0,0
38441,20000,108402,0,0,1,2,0,0,0,0,0,0
38238,20000,111430,0,13,0,1,0,0,0,0,0,0
38318,20000,105334,0,1,0,0,0,0,0,0,0,0
38223,20000,309346,0,0,0,0,0,0,0,0,0,0
38868,20000,342522,6,20,2,5,0,0,0,0,1,0
37145,20000,150610,0,0,0,0,0,0,0,0,0,0
37190,20000,124149,0,0,0,0,0,0,0,0,0,0
144571,50000,2257981,0,5,1,3,0,0,0,0,0,0
37345,20000,120158,0,2,2,0,0,0,0,0,0,0
37890,20000,196565,2,0,0,0,0,0,0,0,0,0
37799,20000,215366,0,0,0,0,0,0,0,0,0,0
36434,20000,112787,0,0,0,0,0,0,0,0,0,0
36249,20000,111354,0,1,1,1,0,0,0,0,0,0
36052,20000,176280,29,7,0,0,0,0,0,0,0,0
35156,20000,280966,0,0,0,0,0,0,0,0,0,0
35756,20000,168701,10,9,1,7,0,0,0,0,0,0
34933,20000,482738,0,0,0,0,0,0,0,0,0,0
35558,20000,141621,0,0,0,0,0,0,0,0,0,0
34465,20000,148665,0,2,0,5,0,0,0,0,0,0
47394,20000,222793,2,3,1,1,0,0,0,0,0,0
47001,20000,144859,1,9,0,0,0,0,0,0,0,0
47251,20000,107642,4,5,0,2,0,0,0,0,0,0
144884,20000,106940,0,0,0,0,0,0,0,0,0,0
46501,20000,333871,1,7,0,3,0,0,0,0,0,0
46786,20000,325264,0,11,0,0,0,0,0,0,0,0
46343,50000,1137100,3,77,0,8,1,0,0,0,0,0
46681,20000,146521,4,27,2,3,0,0,0,0,0,0
46772,20000,239409,0,1,0,0,0,0,0,0,0,0
46597,20000,285372,2,32,2,4,0,0,0,0,0,0
144830,20000,187503,0,9,0,1,0,0,0,0,1,0
144789,20000,299310,1,60,0,2,0,0,0,0,0,0
46150,20000,139001,3,17,0,2,2,0,0,0,0,0
144788,20000,289229,3,17,0,2,2,0,0,0,0,0
46395,30000,617280,16,33,0,4,1,0,0,0,0,0
46676,30000,617280,3,8,0,2,0,0,0,0,0,0
46164,20000,149422,5,22,1,3,0,0,0,0,0,0
46368,20000,122199,0,1,0,0,0,0,0,0,0,0
46430,20000,158434,0,1,0,2,0,0,0,0,0,0
46441,20000,447287,2,8,2,4,0,0,0,0,0,0
46341,20000,115369,0,1,0,0,1,0,0,0,0,0
46721,20000,116447,7,29,0,2,0,0,0,0,0,0
46045,20000,113057,1,2,0,0,0,0,0,0,0,0
46166,20000,121859,0,0,0,0,0,0,0,0,0,0
46756,20000,362690,3,1,0,0,0,0,0,0,0,0
46042,20000,180508,0,2,0,0,0,0,0,0,0,0
46171,20000,173314,0,13,0,0,0,0,0,0,0,0
46152,20000,108368,0,9,0,0,0,0,0,0,0,0
46547,20000,270468,2,1,0,0,0,0,0,0,0,0
144827,20000,158141,0,0,0,0,0,0,0,0,0,0
144841,20000,199059,0,31,0,6,0,0,0,0,0,0
46843,20000,148270,3,28,1,3,0,0,0,0,0,0
46034,20000,118219,1,4,0,1,0,0,0,0,0,0
46835,30000,513210,13,46,0,23,0,0,0,1,0,0
46012,20000,103970,2,17,1,1,0,0,0,0,0,0
46037,20000,124180,2,5,0,0,0,0,0,0,0,0
144758,20000,120046,1,13,0,1,0,0,0,0,0,0
45684,20000,104157,0,15,1,1,0,0,0,0,0,0
45406,30000,626410,13,80,1,0,0,0,0,0,0,0
45674,20000,150053,2,45,0,1,2,0,0,0,0,0
45339,20000,134160,3,4,0,0,0,0,0,0,0,0
44966,20000,133422,1,9,0,0,1,0,0,0,0,0
45144,20000,133204,0,0,0,0,0,0,0,0,0,0
45388,20000,162949,1,16,1,0,0,0,0,0,0,0
45374,20000,178835,0,0,0,0,0,0,0,0,0,0
44954,20000,314018,2,0,0,0,0,0,0,0,0,0
45289,20000,474632,2,12,0,0,0,0,0,0,0,0
45024,30000,508916,1,5,0,2,0,0,0,0,0,0
44983,20000,114879,13,2,0,0,0,0,0,0,0,0
45113,30000,864122,0,24,1,1,0,0,0,0,0,1
45633,50000,8908081,4,81,1,6,0,0,0,0,0,0
45873,20000,258018,0,3,0,1,0,0,0,0,0,0
45128,20000,107627,1,4,1,1,0,0,0,0,0,0
144802,30000,547627,1,25,1,5,0,0,0,0,0,0
45521,20000,171958,0,6,0,1,0,0,0,0,0,0
144840,20000,278542,0,13,1,0,0,0,0,0,0,0
47784,20000,110000,16,26,0,2,2,0,0,0,0,0
44613,20000,142707,0,1,0,2,0,0,0,0,0,0
144807,20000,229941,0,0,0,0,0,0,0,0,0,0
144783,20000,300196,1,12,0,0,0,0,0,0,0,0
44158,20000,306844,9,14,3,2,0,0,0,0,0,0
628072,20000,306844,1,13,0,3,0,0,0,0,0,0
44555,20000,215963,0,0,0,0,0,0,0,0,0,0
44078,20000,213166,0,1,0,0,0,0,0,0,0,0
44875,30000,729977,0,7,0,0,0,0,0,0,1,0
44221,20000,104782,3,31,0,7,0,0,0,0,0,0
44385,20000,171380,1,5,2,0,0,0,0,0,0,0
144868,20000,194000,0,0,0,0,0,0,0,0,0,0
144831,20000,267918,0,3,1,0,0,0,0,0,0,0
144869,20000,150092,0,11,0,2,0,0,0,0,1,0
144795,20000,248440,1,0,0,1,0,0,0,0,0,0
44437,20000,313332,0,1,0,0,0,0,0,0,0,0
44512,20000,318014,0,5,0,0,0,0,0,0,0,0
44657,20000,110194,10,38,0,5,0,0,0,0,0,0
144808,20000,117618,1,3,0,0,0,0,0,0,0,0
44616,20000,125370,0,0,0,0,0,0,0,0,0,0
43947,20000,134022,0,2,1,1,0,0,0,0,0,0
44086,20000,103886,0,3,1,1,0,0,0,0,0,0
44282,30000,685368,9,49,0,6,1,0,0,0,0,0
44857,20000,163777,0,12,0,0,0,0,0,0,0,0
144836,20000,206674,0,1,0,0,0,0,0,0,0,0
144813,20000,253651,2,4,0,0,0,0,0,0,0,0
44309,20000,295310,0,4,0,0,0,0,0,0,0,0
44160,20000,102629,0,11,1,2,0,0,0,0,0,0
144865,20000,102629,0,16,1,2,0,0,0,0,0,0
628036,20000,102629,7,3,0,3,0,0,0,0,0,0
44042,20000,139052,1,13,0,1,0,0,0,0,0,0
44539,20000,372775,15,16,1,0,0,0,0,0,0,0
44761,20000,335415,1,6,0,0,0,0,0,0,1,0
43028,20000,187600,0,21,0,1,0,0,0,0,0,0
43206,20000,107030,0,0,0,1,0,0,0,0,0,0
43685,20000,300352,0,13,2,1,0,0,0,0,0,0
43344,20000,185609,0,5,0,1,0,0,0,0,0,0
47699,20000,147980,1,7,0,2,0,0,0,0,0,0
144879,20000,172141,0,15,0,3,0,0,0,0,0,0
144812,20000,165456,0,6,0,1,0,0,0,0,0,0
42915,20000,125707,0,3,0,0,0,0,0,0,0,0
43866,20000,146386,0,20,0,3,0,0,0,0,0,0
43397,20000,175405,0,13,2,2,1,0,0,0,0,0
43516,20000,103932,3,81,2,1,0,0,0,0,0,0
144857,20000,252791,0,18,0,2,0,0,0,0,0,0
43334,20000,101891,1,4,0,3,0,0,0,0,0,0
43735,20000,109120,1,14,3,0,1,0,0,0,0,0
43481,20000,198051,0,5,0,0,0,0,0,0,0,0
47542,20000,154600,8,12,0,0,0,0,0,0,0,0
47348,20000,147900,0,0,0,0,0,0,0,0,0,0
47728,20000,125103,1,0,0,0,0,0,0,0,0,0
47328,50000,1118035,48,18,1,2,0,0,0,0,0,0
47104,50000,2291352,2,7,0,0,0,0,0,0,0,0
145131,20000,228509,0,1,0,0,0,0,0,0,0,0
47561,20000,202932,2,1,0,0,0,0,0,0,0,0
47236,20000,143015,0,0,0,0,0,0,0,0,0,0
47359,20000,127334,0,0,0,0,0,0,0,0,0,0
47028,50000,2069350,0,5,0,0,0,0,0,0,0,0
47354,20000,112888,0,0,0,0,0,0,0,0,0,0
46984,20000,180460,0,0,0,0,0,0,0,0,0,0
145150,20000,180460,0,0,0,0,0,0,0,0,0,0
47691,30000,539548,0,0,0,0,0,0,0,0,0,0
46912,20000,232919,0,0,0,0,0,0,0,0,0,0
47419,20000,466723,0,0,0,0,0,0,0,0,0,0
47041,20000,161612,0,0,0,0,0,0,0,0,0,0
47211,20000,182145,0,0,0,0,0,0,0,0,0,0
48676,30000,664046,6,43,6,7,1,0,0,0,1,0
49759,20000,108652,22,7,0,1,0,0,0,0,0,0
48020,20000,140730,7,3,0,3,0,0,0,0,0,0
48509,20000,100641,4,23,4,6,1,0,0,0,1,0
48514,20000,144651,0,0,0,0,0,0,0,0,0,0
48332,20000,139981,4,32,5,6,1,0,0,0,1,0
47925,20000,163688,3,21,4,6,1,0,0,0,1,0
48740,20000,168034,0,0,0,3,0,0,0,0,0,0
48736,20000,354290,1,13,2,0,0,0,0,0,0,0
47981,20000,144449,7,4,0,1,0,0,0,0,0,0
49235,20000,125000,5,3,0,2,0,0,0,0,0,0
49390,20000,127170,0,0,0,0,0,0,0,0,0,0
49157,20000,107193,0,0,0,0,0,0,0,0,0,0
48979,20000,300000,5,0,0,0,0,0,0,0,0,0
49565,20000,250675,0,0,0,0,0,0,0,0,0,0
49685,20000,103165,0,0,0,1,0,0,0,0,0,0
49622,20000,144932,0,0,0,0,0,0,0,0,0,0
49473,50000,2450212,6,5,1,6,0,0,0,0,0,0
49213,20000,122483,0,0,2,0,0,0,0,0,0,0
49716,20000,103276,0,0,0,0,0,0,0,0,0,0
49079,50000,1300000,6,6,0,6,0,0,0,0,0,0
49210,20000,130754,0,0,0,0,0,0,0,0,0,0
49672,20000,141455,5,4,0,1,0,0,0,0,0,0
48915,20000,106922,0,7,0,0,0,0,0,0,0,0
49206,20000,225000,0,1,2,6,0,0,0,0,0,0
49744,20000,193000,0,4,0,0,0,0,0,0,0,0
49696,20000,148344,0,0,0,0,0,0,0,0,0,0
49186,20000,125471,0,0,0,0,0,0,0,0,0,0
49147,20000,122194,5,2,0,1,0,0,0,0,0,0
49500,50000,1500000,6,6,1,7,0,0,0,0,0,0
145999,30000,510456,0,7,0,0,0,0,0,0,0,0
146001,20000,120000,0,2,0,0,0,0,0,0,0,0
49121,20000,120000,0,2,0,0,0,0,0,0,0,0
146003,30000,850227,1,3,0,0,0,0,0,0,0,0
145966,20000,147369,0,0,0,0,0,0,0,0,0,0
49307,20000,196856,5,3,0,0,0,0,0,0,0,0
49774,50000,1073824,0,8,0,0,0,0,0,0,0,0
48845,50000,1126534,1,4,0,0,0,0,0,0,0,0
49014,20000,157615,0,0,0,0,0,0,0,0,0,0
146081,20000,108048,0,0,0,0,0,0,0,0,0,0
146066,20000,128624,4,20,0,0,0,0,0,0,0,0
146065,20000,178102,24,82,1,2,0,0,0,0,0,0
50482,20000,141172,4,22,0,0,0,0,0,0,0,0
49805,20000,178102,25,91,0,2,0,0,0,0,0,0
50238,30000,790017,27,22,2,2,0,0,0,0,0,0
51643,50000,1752286,83,365,12,30,1,3,3,0,3,0
51392,20000,130560,28,77,8,20,1,2,2,0,2,0
